ensg	filename	TP	rel_weighted_distance	symbol
ENSG00000026036	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_1086.txt	0	1	RTEL1-TNFRSF6B
ENSG00000243509	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_1086.txt	0	0.96317054	TNFRSF6B
ENSG00000101246	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_1086.txt	0	0.958251474	ARFRP1
ENSG00000197114	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_1086.txt	0	0.936281307	ZGPAT
ENSG00000273154	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_1086.txt	0	0.932796865	RP4-583P15.15
ENSG00000203896	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_1086.txt	0	0.866547632	LIME1
ENSG00000273047	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_1086.txt	0	0.859553841	RP4-583P15.14
ENSG00000125520	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_1086.txt	0	0.855591191	SLC2A4RG
ENSG00000130584	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_1086.txt	0	0.846114206	ZBTB46
ENSG00000269223	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_1086.txt	0	0.597645337	AL158091.1
ENSG00000183260	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_1086.txt	0	0.553343856	ABHD16B
ENSG00000268858	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_1086.txt	0	0.552564278	C20ORF135
ENSG00000101150	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_1086.txt	0	0.543306471	TPD52L2
ENSG00000101152	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_1086.txt	0	0.468780755	DNAJC5
ENSG00000198276	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_1086.txt	0	0.357527673	UCKL1
ENSG00000267848	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_1086.txt	0	0.323104174	AL118506.1
ENSG00000196700	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_1086.txt	0	0.315512623	ZNF512B
ENSG00000130590	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_1086.txt	0	0.272147633	SAMD10
ENSG00000101161	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_1086.txt	0	0.254658174	PRPF6
ENSG00000203883	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_1086.txt	0	0.088809688	SOX18
ENSG00000171703	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_1086.txt	0	0.08354691	TCEA2
ENSG00000171700	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_1086.txt	0	0.025402305	RGS19
ENSG00000125510	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_1086.txt	0	0.007987567	OPRL1
ENSG00000171695	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_1086.txt	0	0	C20orf201
ENSG00000100154	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_1105.txt	0	0.389615783	TTC28
ENSG00000183765	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_1105.txt	1	0.884105003	CHEK2
ENSG00000100209	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_1105.txt	0	1	HSCB
ENSG00000159873	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_1105.txt	0	0.876764477	CCDC117
ENSG00000100219	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_1105.txt	0	0.703803519	XBP1
ENSG00000183579	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_1105.txt	0	0	ZNRF3
ENSG00000084693	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_124.txt	0	0.640305255	AGBL5
ENSG00000228474	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_124.txt	0	0.642215391	OST4
ENSG00000138080	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_124.txt	0	0.666494528	EMILIN1
ENSG00000138030	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_124.txt	0	0.690340524	KHK
ENSG00000138028	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_124.txt	0	0.720801465	CGREF1
ENSG00000143994	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_124.txt	0	0.740193243	ABHD1
ENSG00000138073	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_124.txt	0	0.746604064	PREB
ENSG00000186143	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_124.txt	0	0.754462007	C2orf53
ENSG00000163792	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_124.txt	0	0.777861586	TCF23
ENSG00000138074	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_124.txt	0	0.876518192	SLC5A6
ENSG00000138085	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_124.txt	0	0.88352147	ATRAID
ENSG00000084774	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_124.txt	1	0.927939181	CAD
ENSG00000115194	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_124.txt	0	0.980835505	SLC30A3
ENSG00000163793	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_124.txt	0	0.990265037	DNAJC5G
ENSG00000138100	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_124.txt	0	1	TRIM54
ENSG00000163794	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_124.txt	0	0.966751099	UCN
ENSG00000115204	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_124.txt	0	0.963279332	MPV17
ENSG00000115207	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_124.txt	0	0.936135821	GTF3C2
ENSG00000115211	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_124.txt	0	0.872238376	EIF2B4
ENSG00000115234	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_124.txt	0	0.861998986	SNX17
ENSG00000163795	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_124.txt	0	0.850865101	ZNF513
ENSG00000115241	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_124.txt	0	0.844288326	PPM1G
ENSG00000115216	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_124.txt	0	0.766960187	NRBP1
ENSG00000157992	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_124.txt	0	0.742770665	KRTCAP3
ENSG00000138002	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_124.txt	0	0.739443278	IFT172
ENSG00000115226	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_124.txt	0	0.660594996	FNDC4
ENSG00000084734	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_124.txt	0	0.652365314	GCKR
ENSG00000233438	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_124.txt	0	0.585080739	AC109829.1
ENSG00000221843	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_124.txt	0	0.520132802	C2orf16
ENSG00000243943	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_124.txt	0	0.509332486	ZNF512
ENSG00000176714	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_124.txt	0	0.438620951	CCDC121
ENSG00000198522	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_124.txt	0	0.434292859	GPN1
ENSG00000119760	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_124.txt	0	0.396845236	SUPT7L
ENSG00000163798	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_124.txt	0	0.375837061	SLC4A1AP
ENSG00000205334	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_124.txt	0	0.305613432	AC074091.13
ENSG00000243147	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_124.txt	0	0.196197998	MRPL33
ENSG00000268656	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_124.txt	0	0.189116722	AC110084.1
ENSG00000171174	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_124.txt	0	0.180188372	RBKS
ENSG00000158019	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_124.txt	0	0	BRE
ENSG00000173402	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_226.txt	0	0.70841094	DAG1
ENSG00000164061	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_226.txt	0	0.926371494	BSN
ENSG00000164062	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_226.txt	1	0.946283465	APEH
ENSG00000173531	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_226.txt	0	0.955163517	MST1
ENSG00000164068	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_226.txt	0	1	RNF123
ENSG00000176020	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_226.txt	0	1	AMIGO3
ENSG00000173540	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_226.txt	0	1	GMPPB
ENSG00000176095	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_226.txt	0	0.989046726	IP6K1
ENSG00000187492	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_226.txt	0	0.882514958	CDHR4
ENSG00000185614	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_226.txt	0	0.862436225	FAM212A
ENSG00000182179	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_226.txt	0	0.859304636	UBA7
ENSG00000183763	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_226.txt	0	0.821792908	TRAIP
ENSG00000164076	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_226.txt	0	0.774671545	CAMKV
ENSG00000164078	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_226.txt	0	0.728148279	MST1R
ENSG00000228008	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_226.txt	0	0.701140925	CTD-2330K9.3
ENSG00000164077	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_226.txt	0	0.69308506	MON1A
ENSG00000004534	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_226.txt	0	0.64315601	RBM6
ENSG00000003756	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_226.txt	0	0.404396762	RBM5
ENSG00000001617	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_226.txt	0	0.29834764	SEMA3F
ENSG00000114349	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_226.txt	0	0.239713316	GNAT1
ENSG00000114353	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_226.txt	0	0.184106356	GNAI2
ENSG00000179564	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_226.txt	0	0.099548629	LSMEM2
ENSG00000214706	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_226.txt	0	0.085590366	IFRD2
ENSG00000186792	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_226.txt	0	0.07741424	HYAL3
ENSG00000243477	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_226.txt	0	0.071688225	NAT6
ENSG00000114378	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_226.txt	0	0.066096903	HYAL1
ENSG00000068001	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_226.txt	0	0.037393071	HYAL2
ENSG00000114383	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_226.txt	0	0.033806094	TUSC2
ENSG00000068028	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_226.txt	0	0.01815456	RASSF1
ENSG00000004838	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_226.txt	0	0	ZMYND10
ENSG00000176945	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_270.txt	0	0	MUC20
ENSG00000145113	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_270.txt	0	0.208622378	MUC4
ENSG00000061938	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_270.txt	0	0.500847343	TNK2
ENSG00000072274	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_270.txt	1	1	TFRC
ENSG00000163958	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_270.txt	0	0.909654076	ZDHHC19
ENSG00000163959	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_270.txt	0	0.868494887	SLC51A
ENSG00000161217	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_270.txt	0	0.860475911	PCYT1A
ENSG00000272741	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_270.txt	0	0.760765005	RP11-447L10.1
ENSG00000213123	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_270.txt	0	0.634721951	TCTEX1D2
ENSG00000273331	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_270.txt	0	0.561824037	TM4SF19
ENSG00000145107	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_270.txt	0	0.55226577	TM4SF19
ENSG00000163960	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_270.txt	0	0.469231987	UBXN7
ENSG00000188818	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_313.txt	0	0	ZDHHC11
ENSG00000028310	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_313.txt	0	0.123299177	BRD9
ENSG00000071539	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_313.txt	0	0.201493571	TRIP13
ENSG00000250173	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_313.txt	0	0.384043428	RP11-661C8.3
ENSG00000145506	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_313.txt	0	0.553920919	NKD2
ENSG00000113504	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_313.txt	0	0.769327569	SLC12A7
ENSG00000174358	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_313.txt	0	1	SLC6A19
ENSG00000164363	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_313.txt	0	0.929977809	SLC6A18
ENSG00000164362	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_313.txt	1	0.848073063	TERT
ENSG00000049656	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_313.txt	0	0.657701704	CLPTM1L
ENSG00000142319	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_313.txt	0	0.436524706	SLC6A3
ENSG00000153395	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_313.txt	0	0.24883812	LPCAT1
ENSG00000007944	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_365.txt	0	0	MYLIP
ENSG00000137198	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_365.txt	1	1	GMPR
ENSG00000124788	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_365.txt	0	0.648680769	ATXN1
ENSG00000122729	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_572.txt	1	0.7585447	ACO1
ENSG00000107201	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_572.txt	0	1	DDX58
ENSG00000197579	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_572.txt	0	0.917524328	TOPORS
ENSG00000165264	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_572.txt	0	0.870487776	NDUFB6
ENSG00000241043	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_572.txt	0	0.81840957	GVQW1
ENSG00000122728	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_572.txt	0	0.581753967	TAF1L
ENSG00000188133	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_572.txt	0	0	TMEM215
ENSG00000183695	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_663.txt	0	0	MRGPRX2
ENSG00000177054	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_663.txt	0	0.689050741	ZDHHC13
ENSG00000129170	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_663.txt	0	0.892364794	CSRP3
ENSG00000129173	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_663.txt	1	1	E2F8
ENSG00000166833	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_663.txt	0	0.273262336	NAV2
ENSG00000116539	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_68.txt	0	0	ASH1L
ENSG00000125459	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_68.txt	0	0.46331685	MSTO1
ENSG00000163374	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_68.txt	0	0.31509441	YY1AP1
ENSG00000132676	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_68.txt	0	0.439965611	DAP3
ENSG00000116580	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_68.txt	0	0.740570367	GON4L
ENSG00000132718	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_68.txt	0	0.804988526	SYT11
ENSG00000143622	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_68.txt	0	0.870420436	RIT1
ENSG00000132680	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_68.txt	0	0.927839714	KIAA0907
ENSG00000173080	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_68.txt	0	0.948898777	RXFP4
ENSG00000116584	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_68.txt	0	1	ARHGEF2
ENSG00000163479	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_68.txt	0	0.885769856	SSR2
ENSG00000160803	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_68.txt	0	0.820218094	UBQLN4
ENSG00000116586	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_68.txt	0	0.771650413	LAMTOR2
ENSG00000132698	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_68.txt	0	0.755650119	RAB25
ENSG00000254726	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_68.txt	0	0.728550996	MEX3A
ENSG00000160789	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_68.txt	0	0.702183472	LMNA
ENSG00000196189	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_68.txt	0	0.540400235	SEMA4A
ENSG00000160785	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_68.txt	0	0.423736425	SLC25A44
ENSG00000260238	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_68.txt	0	0.376562028	PMF1-BGLAP
ENSG00000160783	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_68.txt	0	0.376534562	PMF1
ENSG00000242252	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_68.txt	0	0.304201152	BGLAP
ENSG00000160781	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_68.txt	0	0.300573121	PAQR6
ENSG00000198952	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_68.txt	0	0.286068486	SMG5
ENSG00000163472	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_68.txt	0	0.201894659	TMEM79
ENSG00000198715	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_68.txt	0	0.184031661	C1orf85
ENSG00000189030	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_68.txt	0	0.162720409	VHLL
ENSG00000005175	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_713.txt	0	0.081797018	RPAP3
ENSG00000111405	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_713.txt	0	0.125222585	ENDOU
ENSG00000079337	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_713.txt	0	0.226457631	RAPGEF3
ENSG00000211584	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_713.txt	0	0.252533898	SLC48A1
ENSG00000061273	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_713.txt	0	0.364691011	HDAC7
ENSG00000268069	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_713.txt	0	0.259771493	AC004466.1
ENSG00000111424	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_713.txt	0	0.609393391	VDR
ENSG00000134291	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_713.txt	0	0.666897872	TMEM106C
ENSG00000139219	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_713.txt	0	0.746170792	COL2A1
ENSG00000257955	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_713.txt	0	0.792690871	RP1-228P16.5
ENSG00000079387	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_713.txt	0	0.972853766	SENP1
ENSG00000152556	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_713.txt	1	1	PFKM
ENSG00000177981	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_713.txt	0	0.934800672	ASB8
ENSG00000177875	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_713.txt	0	0.855111439	C12orf68
ENSG00000269514	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_713.txt	0	0.82215378	DKFZP779L1853
ENSG00000172640	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_713.txt	0	0.81344685	OR10AD1
ENSG00000187166	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_713.txt	0	0.531418874	H1FNT
ENSG00000167528	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_713.txt	0	0.5068676	ZNF641
ENSG00000269282	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_713.txt	0	0.448699692	AC024257.1
ENSG00000139223	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_713.txt	0	0.211537679	ANP32D
ENSG00000177627	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_713.txt	0	0.189635662	C12orf54
ENSG00000197376	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_713.txt	0	0.134310697	OR8S1
ENSG00000167531	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_713.txt	0	0	LALBA
ENSG00000075131	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_831.txt	0	0	TIPIN
ENSG00000169032	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_831.txt	0	0.401732561	MAP2K1
ENSG00000174446	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_831.txt	0	0.422666677	SNAPC5
ENSG00000174444	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_831.txt	0	0.524346122	RPL4
ENSG00000174442	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_831.txt	0	0.620416244	ZWILCH
ENSG00000188501	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_831.txt	0	0.682073131	LCTL
ENSG00000259471	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_831.txt	0	1	RP11-321F6.1
ENSG00000137834	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_831.txt	1	0.799429817	SMAD6
ENSG00000234769	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_867.txt	0	0.650008566	WASH4P
ENSG00000161980	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_867.txt	0	0.708708103	POLR3K
ENSG00000161981	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_867.txt	0	0.715648787	SNRNP25
ENSG00000007384	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_867.txt	0	0.747741508	RHBDF1
ENSG00000103152	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_867.txt	0	0.76405495	MPG
ENSG00000103148	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_867.txt	0	0.855097972	NPRL3
ENSG00000130656	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_867.txt	0	0.881965857	HBZ
ENSG00000206177	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_867.txt	1	0.903031804	HBM
ENSG00000188536	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_867.txt	1	0.914955148	HBA2
ENSG00000206172	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_867.txt	1	0.921502509	HBA1
ENSG00000086506	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_867.txt	0	0.927787084	HBQ1
ENSG00000007392	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_867.txt	0	1	LUC7L
ENSG00000167930	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_867.txt	0	0.980555006	ITFG3
ENSG00000269881	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_867.txt	0	0.954789798	ITFG3
ENSG00000076344	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_867.txt	0	0.922578565	RGS11
ENSG00000242173	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_867.txt	0	0.921846882	ARHGDIG
ENSG00000185615	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_867.txt	0	0.897069274	PDIA2
ENSG00000103126	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_867.txt	0	0.889704351	AXIN1
ENSG00000086504	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_867.txt	0	0.752395253	MRPL28
ENSG00000129925	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_867.txt	0	0.746574422	TMEM8A
ENSG00000103202	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_867.txt	0	0.702000149	NME4
ENSG00000242612	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_867.txt	0	0.693238844	DECR2
ENSG00000090565	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_867.txt	0	0.652372796	RAB11FIP3
ENSG00000103326	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_867.txt	0	0.477012741	CAPN15
ENSG00000161992	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_867.txt	0	0.420839744	C16orf11
ENSG00000007541	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_867.txt	0	0.409550182	PIGQ
ENSG00000257108	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_867.txt	0	0.409548465	NHLRC4
ENSG00000197562	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_867.txt	0	0.371141971	RAB40C
ENSG00000127578	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_867.txt	0	0.302642003	WFIKKN1
ENSG00000130731	Ei_gold_standard/FLAMES/rbc/finemap_merged/annotated_credset_867.txt	0	0.293727835	C16orf13
