ontology	P	Beta	genes_in_set	overlapping_genes
GOBP_DERMATAN_SULFATE_METABOLIC_PROCESS	1.0	0.0	9	0
GOBP_HEPARAN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS	1.0	0.0	15	0
GOBP_HEPARAN_SULFATE_PROTEOGLYCAN_CATABOLIC_PROCESS	1.0	0.0	9	0
GOBP_COLLAGEN_FIBRIL_ORGANIZATION	1.0	0.0	61	0
GOBP_NITRIC_OXIDE_TRANSPORT	1.0	0.0	5	0
GOBP_REGULATION_OF_DNA_TEMPLATED_DNA_REPLICATION_INITIATION	1.0	0.0	15	0
GOBP_HYALURONAN_CATABOLIC_PROCESS	1.0	0.0	14	0
GOBP_FEMALE_GENITALIA_DEVELOPMENT	1.0	0.0	18	0
GOBP_INTESTINAL_CHOLESTEROL_ABSORPTION	1.0	0.0	18	0
GOBP_POLY_N_ACETYLLACTOSAMINE_METABOLIC_PROCESS	1.0	0.0	6	0
GOBP_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY	1.0	0.0	44	0
GOBP_INTRACELLULAR_ESTROGEN_RECEPTOR_SIGNALING_PATHWAY	1.0	0.0	51	0
GOBP_NEGATIVE_REGULATION_OF_AXON_EXTENSION	1.0	0.0	45	0
GOBP_NEGATIVE_REGULATION_OF_BMP_SIGNALING_PATHWAY	1.0	0.0	54	0
GOBP_POSITIVE_REGULATION_OF_BMP_SIGNALING_PATHWAY	1.0	0.0	35	0
GOBP_NEGATIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY	1.0	0.0	90	0
GOBP_REGULATION_OF_BMP_SIGNALING_PATHWAY	1.0	0.0	98	0
GOBP_FATTY_ACID_ELONGATION	1.0	0.0	9	0
GOBP_MATURATION_OF_SSU_RRNA	1.0	0.0	49	0
GOBP_TRNA_METHYLATION	1.0	0.0	40	0
GOBP_NUCLEAR_MIGRATION_ALONG_MICROTUBULE	1.0	0.0	5	0
GOBP_NEGATIVE_REGULATION_OF_CELL_GROWTH	1.0	0.0	181	0
GOBP_REGULATION_OF_COMPLEMENT_ACTIVATION_ALTERNATIVE_PATHWAY	1.0	0.0	4	0
GOBP_REGULATION_OF_COMPLEMENT_ACTIVATION	1.0	0.0	20	0
GOBP_UBIQUITIN_DEPENDENT_ERAD_PATHWAY	1.0	0.0	77	0
GOBP_SIRNA_PROCESSING	1.0	0.0	8	0
GOBP_MEMBRANE_DISASSEMBLY	1.0	0.0	10	0
GOBP_FRUCTOSE_1_6_BISPHOSPHATE_METABOLIC_PROCESS	1.0	0.0	9	0
GOBP_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	1.0	0.0	68	0
GOBP_ADRENAL_GLAND_DEVELOPMENT	1.0	0.0	28	0
GOBP_STABILIZATION_OF_MEMBRANE_POTENTIAL	1.0	0.0	17	0
GOBP_TRANSEPITHELIAL_CHLORIDE_TRANSPORT	1.0	0.0	9	0
GOBP_MELANOCYTE_DIFFERENTIATION	1.0	0.0	24	0
GOBP_OSTEOCLAST_DIFFERENTIATION	1.0	0.0	100	0
GOBP_REGULATION_OF_COMPLEMENT_ACTIVATION_CLASSICAL_PATHWAY	1.0	0.0	9	0
GOBP_PLATELET_ACTIVATION	1.0	0.0	133	0
GOBP_POSITIVE_REGULATION_OF_HISTONE_DEACETYLATION	1.0	0.0	23	0
GOBP_POST_EMBRYONIC_CAMERA_TYPE_EYE_DEVELOPMENT	1.0	0.0	8	0
GOBP_POSITIVE_REGULATION_OF_TRANSLATION_IN_RESPONSE_TO_STRESS	1.0	0.0	7	0
GOBP_CILIARY_BASAL_BODY_ORGANIZATION	1.0	0.0	5	0
GOBP_CARDIOLIPIN_BIOSYNTHETIC_PROCESS	1.0	0.0	6	0
GOBP_CARDIOLIPIN_METABOLIC_PROCESS	1.0	0.0	14	0
GOBP_MITOCHONDRIAL_DNA_METABOLIC_PROCESS	1.0	0.0	22	0
GOBP_RESPONSE_TO_COBALT_ION	1.0	0.0	9	0
GOBP_POSITIVE_REGULATION_OF_INSULIN_SECRETION	1.0	0.0	81	0
GOBP_ISG15_PROTEIN_CONJUGATION	1.0	0.0	6	0
GOBP_ARF_PROTEIN_SIGNAL_TRANSDUCTION	1.0	0.0	21	0
GOBP_POSITIVE_REGULATION_OF_TOR_SIGNALING	1.0	0.0	45	0
GOBP_NEGATIVE_REGULATION_OF_TOR_SIGNALING	1.0	0.0	50	0
GOBP_BLEB_ASSEMBLY	1.0	0.0	11	0
GOBP_REGULATION_OF_TOR_SIGNALING	1.0	0.0	101	0
GOBP_NEGATIVE_REGULATION_OF_FATTY_ACID_BETA_OXIDATION	1.0	0.0	5	0
GOBP_REGULATION_OF_FATTY_ACID_BETA_OXIDATION	1.0	0.0	18	0
GOBP_CORTICOSTEROID_RECEPTOR_SIGNALING_PATHWAY	1.0	0.0	12	0
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_AUTOPHOSPHORYLATION	1.0	0.0	12	0
GOBP_REGULATION_OF_GLUCOCORTICOID_BIOSYNTHETIC_PROCESS	1.0	0.0	9	0
GOBP_NEGATIVE_REGULATION_OF_GLUCOCORTICOID_METABOLIC_PROCESS	1.0	0.0	5	0
GOBP_REGULATION_OF_GLUCOCORTICOID_METABOLIC_PROCESS	1.0	0.0	11	0
GOBP_TOR_SIGNALING	1.0	0.0	121	0
GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_PLASTICITY	1.0	0.0	9	0
GOBP_PROTECTION_FROM_NON_HOMOLOGOUS_END_JOINING_AT_TELOMERE	1.0	0.0	10	0
GOBP_POSITIVE_REGULATION_OF_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY	1.0	0.0	10	0
GOBP_POSITIVE_REGULATION_OF_FATTY_ACID_BETA_OXIDATION	1.0	0.0	10	0
GOBP_NEGATIVE_REGULATION_OF_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY	1.0	0.0	13	0
GOBP_REGULATION_OF_NUCLEASE_ACTIVITY	1.0	0.0	22	0
GOBP_REGULATION_OF_ENDODEOXYRIBONUCLEASE_ACTIVITY	1.0	0.0	8	0
GOBP_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY	1.0	0.0	60	0
GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION_GABAERGIC	1.0	0.0	15	0
GOBP_NEGATIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION_GABAERGIC	1.0	0.0	6	0
GOBP_REGULATION_OF_SYNAPTIC_TRANSMISSION_DOPAMINERGIC	1.0	0.0	8	0
GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION_CHOLINERGIC	1.0	0.0	6	0
GOBP_RIBOFLAVIN_TRANSPORT	1.0	0.0	6	0
GOBP_NEGATIVE_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERASE	1.0	0.0	18	0
GOBP_POSITIVE_REGULATION_OF_TELOMERE_MAINTENANCE	1.0	0.0	69	0
GOBP_NEGATIVE_REGULATION_OF_TELOMERE_MAINTENANCE	1.0	0.0	33	0
GOBP_TELOMERE_MAINTENANCE_VIA_SEMI_CONSERVATIVE_REPLICATION	1.0	0.0	9	0
GOBP_TRANSPOSITION_RNA_MEDIATED	1.0	0.0	4	0
GOBP_REGULATION_OF_DEOXYRIBONUCLEASE_ACTIVITY	1.0	0.0	10	0
GOBP_TRANSPOSITION	1.0	0.0	30	0
GOBP_SEQUESTERING_OF_ZINC_ION	1.0	0.0	8	0
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_EXTRACELLULAR_STIMULUS	1.0	0.0	5	0
GOBP_REGULATION_OF_RESPONSE_TO_EXTRACELLULAR_STIMULUS	1.0	0.0	27	0
GOBP_REGULATION_OF_APPETITE	1.0	0.0	19	0
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_FOOD	1.0	0.0	9	0
GOBP_REGULATION_OF_RESPONSE_TO_FOOD	1.0	0.0	14	0
GOBP_RESPONSE_TO_FOOD	1.0	0.0	36	0
GOBP_NEGATIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY	1.0	0.0	83	0
GOBP_POSITIVE_REGULATION_OF_DEOXYRIBONUCLEASE_ACTIVITY	1.0	0.0	5	0
GOBP_POSITIVE_REGULATION_OF_NUCLEASE_ACTIVITY	1.0	0.0	7	0
GOBP_NEGATIVE_REGULATION_OF_NUCLEASE_ACTIVITY	1.0	0.0	7	0
GOBP_ACTIVATION_OF_PROTEIN_KINASE_B_ACTIVITY	1.0	0.0	29	0
GOBP_EMBRYONIC_CAMERA_TYPE_EYE_DEVELOPMENT	1.0	0.0	37	0
GOBP_REGULATION_OF_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY	1.0	0.0	27	0
GOBP_REGULATION_OF_HEAT_GENERATION	1.0	0.0	12	0
GOBP_POSITIVE_REGULATION_OF_CELL_KILLING	1.0	0.0	71	0
GOBP_NEGATIVE_REGULATION_OF_CELL_KILLING	1.0	0.0	29	0
GOBP_REGULATION_OF_CELL_KILLING	1.0	0.0	110	0
GOBP_LYMPHOCYTE_COSTIMULATION	1.0	0.0	46	0
GOBP_MEMBRANE_PROTEIN_INTRACELLULAR_DOMAIN_PROTEOLYSIS	1.0	0.0	13	0
GOBP_POSITIVE_REGULATION_OF_GUANYLATE_CYCLASE_ACTIVITY	1.0	0.0	5	0
GOBP_REGULATION_OF_GUANYLATE_CYCLASE_ACTIVITY	1.0	0.0	8	0
GOBP_POSITIVE_REGULATION_OF_PSEUDOPODIUM_ASSEMBLY	1.0	0.0	10	0
GOBP_PSEUDOPODIUM_ORGANIZATION	1.0	0.0	13	0
GOBP_POST_TRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE_TRANSLOCATION	1.0	0.0	9	0
GOBP_PEPTIDE_MODIFICATION	1.0	0.0	6	0
GOBP_NEGATIVE_REGULATION_OF_PROSTAGLANDIN_BIOSYNTHETIC_PROCESS	1.0	0.0	2	0
GOBP_RRNA_METHYLATION	1.0	0.0	20	0
GOBP_ANAPHASE_PROMOTING_COMPLEX_DEPENDENT_CATABOLIC_PROCESS	1.0	0.0	23	0
GOBP_REGULATION_OF_AXON_DIAMETER	1.0	0.0	4	0
GOBP_DEVELOPMENTAL_INDUCTION	1.0	0.0	35	0
GOBP_RRNA_3_END_PROCESSING	1.0	0.0	10	0
GOBP_MRNA_3_END_PROCESSING	1.0	0.0	54	0
GOBP_RNA_3_END_PROCESSING	1.0	0.0	94	0
GOBP_TRNA_PSEUDOURIDINE_SYNTHESIS	1.0	0.0	6	0
GOBP_RRNA_PSEUDOURIDINE_SYNTHESIS	1.0	0.0	8	0
GOBP_REGULATION_OF_MICROTUBULE_DEPOLYMERIZATION	1.0	0.0	28	0
GOBP_NEURON_PROJECTION_REGENERATION	1.0	0.0	54	0
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_INDEPENDENT_DECAY	1.0	0.0	7	0
GOBP_SCF_DEPENDENT_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	1.0	0.0	44	0
GOBP_POSITIVE_REGULATION_OF_HEAT_GENERATION	1.0	0.0	9	0
GOBP_POSITIVE_REGULATION_OF_PROSTAGLANDIN_BIOSYNTHETIC_PROCESS	1.0	0.0	7	0
GOBP_KERATINIZATION	1.0	0.0	81	0
GOBP_HEAT_GENERATION	1.0	0.0	17	0
GOBP_NEGATIVE_REGULATION_OF_NERVOUS_SYSTEM_PROCESS	1.0	0.0	17	0
GOBP_POSITIVE_REGULATION_OF_MYELINATION	1.0	0.0	18	0
GOBP_NEGATIVE_REGULATION_OF_MYELINATION	1.0	0.0	10	0
GOBP_REGULATION_OF_MYELINATION	1.0	0.0	46	0
GOBP_KILLING_OF_CELLS_OF_ANOTHER_ORGANISM	1.0	0.0	47	0
GOBP_PLASMINOGEN_ACTIVATION	1.0	0.0	25	0
GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_VESICLE_FUSION_TO_PRESYNAPTIC_ACTIVE_ZONE_MEMBRANE	1.0	0.0	6	0
GOBP_POSITIVE_REGULATION_OF_FEVER_GENERATION	1.0	0.0	7	0
GOBP_REGULATION_OF_FEVER_GENERATION	1.0	0.0	9	0
GOBP_WYBUTOSINE_METABOLIC_PROCESS	1.0	0.0	5	0
GOBP_REGULATION_OF_PROTEIN_UBIQUITINATION	1.0	0.0	197	0
GOBP_REGULATION_OF_INOSITOL_1_4_5_TRISPHOSPHATE_SENSITIVE_CALCIUM_RELEASE_CHANNEL_ACTIVITY	1.0	0.0	4	0
GOBP_HEMIDESMOSOME_ASSEMBLY	1.0	0.0	6	0
GOBP_MEMBRANE_RAFT_ORGANIZATION	1.0	0.0	23	0
GOBP_MITOTIC_INTRA_S_DNA_DAMAGE_CHECKPOINT_SIGNALING	1.0	0.0	16	0
GOBP_DNA_INTEGRITY_CHECKPOINT_SIGNALING	1.0	0.0	124	0
GOBP_BRAIN_DERIVED_NEUROTROPHIC_FACTOR_RECEPTOR_SIGNALING_PATHWAY	1.0	0.0	6	0
GOBP_RUFFLE_ORGANIZATION	1.0	0.0	54	0
GOBP_SUBTELOMERIC_HETEROCHROMATIN_FORMATION	1.0	0.0	7	0
GOBP_NUCLEAR_MEMBRANE_REASSEMBLY	1.0	0.0	24	0
GOBP_REGULATION_OF_HETEROCHROMATIN_FORMATION	1.0	0.0	27	0
GOBP_POSITIVE_REGULATION_OF_MRNA_3_END_PROCESSING	1.0	0.0	10	0
GOBP_REGULATION_OF_MRNA_3_END_PROCESSING	1.0	0.0	21	0
GOBP_ACTIVATION_OF_PHOSPHOLIPASE_D_ACTIVITY	1.0	0.0	6	0
GOBP_BRANCHED_CHAIN_AMINO_ACID_METABOLIC_PROCESS	1.0	0.0	27	0
GOBP_PROTEOGLYCAN_CATABOLIC_PROCESS	1.0	0.0	11	0
GOBP_PROTEIN_IMPORT_INTO_MITOCHONDRIAL_MATRIX	1.0	0.0	19	0
GOBP_GDP_MANNOSE_METABOLIC_PROCESS	1.0	0.0	6	0
GOBP_GLUCOSE_CATABOLIC_PROCESS_TO_LACTATE	1.0	0.0	2	0
GOBP_UREA_METABOLIC_PROCESS	1.0	0.0	12	0
GOBP_SHORT_CHAIN_FATTY_ACID_CATABOLIC_PROCESS	1.0	0.0	7	0
GOBP_CATECHOL_CONTAINING_COMPOUND_CATABOLIC_PROCESS	1.0	0.0	8	0
GOBP_OXALATE_TRANSPORT	1.0	0.0	10	0
GOBP_TAURINE_METABOLIC_PROCESS	1.0	0.0	9	0
GOBP_PEPTIDYL_PROLINE_HYDROXYLATION	1.0	0.0	11	0
GOBP_L_METHIONINE_SALVAGE_FROM_METHYLTHIOADENOSINE	1.0	0.0	5	0
GOBP_TRYPTOPHAN_CATABOLIC_PROCESS_TO_KYNURENINE	1.0	0.0	5	0
GOBP_TRIGLYCERIDE_CATABOLIC_PROCESS	1.0	0.0	26	0
GOBP_NAD_METABOLIC_PROCESS	1.0	0.0	41	0
GOBP_TRIGLYCERIDE_BIOSYNTHETIC_PROCESS	1.0	0.0	36	0
GOBP_ALDITOL_BIOSYNTHETIC_PROCESS	1.0	0.0	5	0
GOBP_ALDITOL_METABOLIC_PROCESS	1.0	0.0	21	0
GOBP_GALACTOSE_CATABOLIC_PROCESS	1.0	0.0	5	0
GOBP_GLYCOLIPID_CATABOLIC_PROCESS	1.0	0.0	14	0
GOBP_GALACTOLIPID_BIOSYNTHETIC_PROCESS	1.0	0.0	6	0
GOBP_GALACTOLIPID_METABOLIC_PROCESS	1.0	0.0	7	0
GOBP_EPOXYGENASE_P450_PATHWAY	1.0	0.0	18	0
GOBP_LIPOXYGENASE_PATHWAY	1.0	0.0	10	0
GOBP_CYCLOOXYGENASE_PATHWAY	1.0	0.0	9	0
GOBP_LEUKOTRIENE_BIOSYNTHETIC_PROCESS	1.0	0.0	18	0
GOBP_ARACHIDONIC_ACID_METABOLIC_PROCESS	1.0	0.0	55	0
GOBP_ALDITOL_CATABOLIC_PROCESS	1.0	0.0	6	0
GOBP_FATTY_ACID_ELONGATION_SATURATED_FATTY_ACID	1.0	0.0	7	0
GOBP_GLYCERALDEHYDE_3_PHOSPHATE_METABOLIC_PROCESS	1.0	0.0	5	0
GOBP_B_CELL_MEDIATED_IMMUNITY	1.0	0.0	137	0
GOBP_SPINAL_CORD_MOTOR_NEURON_CELL_FATE_SPECIFICATION	1.0	0.0	10	0
GOBP_VENTRAL_SPINAL_CORD_DEVELOPMENT	1.0	0.0	47	0
GOBP_DORSAL_SPINAL_CORD_DEVELOPMENT	1.0	0.0	20	0
GOBP_CELL_DIFFERENTIATION_IN_SPINAL_CORD	1.0	0.0	51	0
GOBP_VENTRAL_SPINAL_CORD_INTERNEURON_DIFFERENTIATION	1.0	0.0	13	0
GOBP_SPINAL_CORD_PATTERNING	1.0	0.0	20	0
GOBP_SPINAL_CORD_DEVELOPMENT	1.0	0.0	100	0
GOBP_HEMOGLOBIN_METABOLIC_PROCESS	1.0	0.0	18	0
GOBP_CHARGED_TRNA_AMINO_ACID_MODIFICATION	1.0	0.0	4	0
GOBP_TRANSLESION_SYNTHESIS	1.0	0.0	23	0
GOBP_LIPID_STORAGE	1.0	0.0	79	0
GOBP_CHOLINE_METABOLIC_PROCESS	1.0	0.0	6	0
GOBP_AXONAL_TRANSPORT_OF_MITOCHONDRION	1.0	0.0	17	0
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_ANTIGEN	1.0	0.0	47	0
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_ANTIGEN	1.0	0.0	31	0
GOBP_PYRIMIDINE_NUCLEOBASE_BIOSYNTHETIC_PROCESS	1.0	0.0	8	0
GOBP_L_ASCORBIC_ACID_METABOLIC_PROCESS	1.0	0.0	9	0
GOBP_CYTOLYSIS	1.0	0.0	23	0
GOBP_PEPTIDE_CROSS_LINKING_VIA_CHONDROITIN_4_SULFATE_GLYCOSAMINOGLYCAN	1.0	0.0	6	0
GOBP_SECONDARY_METABOLIC_PROCESS	1.0	0.0	60	0
GOBP_NITROGEN_UTILIZATION	1.0	0.0	6	0
GOBP_ANTIFUNGAL_HUMORAL_RESPONSE	1.0	0.0	5	0
GOBP_ANTIBACTERIAL_HUMORAL_RESPONSE	1.0	0.0	51	0
GOBP_ANTIMICROBIAL_HUMORAL_RESPONSE	1.0	0.0	109	0
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_II	1.0	0.0	29	0
GOBP_SPINAL_CORD_MOTOR_NEURON_DIFFERENTIATION	1.0	0.0	30	0
GOBP_PYRIDINE_NUCLEOTIDE_BIOSYNTHETIC_PROCESS	1.0	0.0	26	0
GOBP_PHENOL_CONTAINING_COMPOUND_CATABOLIC_PROCESS	1.0	0.0	11	0
GOBP_PEPTIDYL_ARGININE_MODIFICATION	1.0	0.0	19	0
GOBP_PROTEIN_OXIDATION	1.0	0.0	14	0
GOBP_PEPTIDE_CROSS_LINKING	1.0	0.0	34	0
GOBP_PROTEIN_HYDROXYLATION	1.0	0.0	22	0
GOBP_PROTEIN_C_LINKED_GLYCOSYLATION	1.0	0.0	5	0
GOBP_PROTEIN_POLYGLUTAMYLATION	1.0	0.0	12	0
GOBP_PEPTIDYL_LYSINE_OXIDATION	1.0	0.0	5	0
GOBP_PEPTIDYL_LYSINE_DIMETHYLATION	1.0	0.0	19	0
GOBP_PEPTIDYL_LYSINE_MONOMETHYLATION	1.0	0.0	8	0
GOBP_PEPTIDYL_LYSINE_TRIMETHYLATION	1.0	0.0	30	0
GOBP_PEPTIDYL_LYSINE_METHYLATION	1.0	0.0	103	0
GOBP_PEPTIDYL_ASPARTIC_ACID_MODIFICATION	1.0	0.0	4	0
GOBP_N_TERMINAL_PEPTIDYL_METHIONINE_ACETYLATION	1.0	0.0	8	0
GOBP_PEPTIDYL_DIPHTHAMIDE_BIOSYNTHETIC_PROCESS_FROM_PEPTIDYL_HISTIDINE	1.0	0.0	7	0
GOBP_STEM_CELL_DIVISION	1.0	0.0	30	0
GOBP_PLASMA_MEMBRANE_PHOSPHOLIPID_SCRAMBLING	1.0	0.0	23	0
GOBP_RESPONSE_TO_INSECTICIDE	1.0	0.0	7	0
GOBP_RESPIRATORY_CHAIN_COMPLEX_III_ASSEMBLY	1.0	0.0	8	0
GOBP_PROTEIN_IMPORT	1.0	0.0	7	0
GOBP_CYTOCHROME_COMPLEX_ASSEMBLY	1.0	0.0	35	0
GOBP_POLY_A_PLUS_MRNA_EXPORT_FROM_NUCLEUS	1.0	0.0	22	0
GOBP_PROTEIN_DESUMOYLATION	1.0	0.0	9	0
GOBP_HISTONE_DEUBIQUITINATION	1.0	0.0	43	0
GOBP_HISTONE_DEMETHYLATION	1.0	0.0	20	0
GOBP_PEPTIDYL_LYSINE_HYDROXYLATION	1.0	0.0	7	0
GOBP_DOLICHOL_METABOLIC_PROCESS	1.0	0.0	6	0
GOBP_PEPTIDYL_GLUTAMIC_ACID_MODIFICATION	1.0	0.0	25	0
GOBP_PEPTIDYL_METHIONINE_MODIFICATION	1.0	0.0	14	0
GOBP_PENTOSE_METABOLIC_PROCESS	1.0	0.0	12	0
GOBP_N_ACETYLNEURAMINATE_CATABOLIC_PROCESS	1.0	0.0	7	0
GOBP_CITRULLINE_BIOSYNTHETIC_PROCESS	1.0	0.0	5	0
GOBP_RESPONSE_TO_PHEROMONE	1.0	0.0	6	0
GOBP_PROPRIOCEPTION	1.0	0.0	5	0
GOBP_NEURONAL_ACTION_POTENTIAL_PROPAGATION	1.0	0.0	9	0
GOBP_NONRIBOSOMAL_PEPTIDE_BIOSYNTHETIC_PROCESS	1.0	0.0	16	0
GOBP_REPRODUCTIVE_BEHAVIOR	1.0	0.0	43	0
GOBP_VIRAL_TRANSCRIPTION	1.0	0.0	51	0
GOBP_VIRAL_TRANSLATION	1.0	0.0	17	0
GOBP_VIRAL_RELEASE_FROM_HOST_CELL	1.0	0.0	28	0
GOBP_PEPTIDYL_HISTIDINE_MODIFICATION	1.0	0.0	11	0
GOBP_VIRION_ASSEMBLY	1.0	0.0	36	0
GOBP_VIRION_ATTACHMENT_TO_HOST_CELL	1.0	0.0	9	0
GOBP_ETHER_METABOLIC_PROCESS	1.0	0.0	23	0
GOBP_C_TERMINAL_PROTEIN_AMINO_ACID_MODIFICATION	1.0	0.0	14	0
GOBP_PEPTIDYL_PROLINE_HYDROXYLATION_TO_4_HYDROXY_L_PROLINE	1.0	0.0	9	0
GOBP_PROTEIN_PALMITOYLATION	1.0	0.0	32	0
GOBP_PROTEIN_GERANYLGERANYLATION	1.0	0.0	7	0
GOBP_PROTEIN_O_LINKED_GLYCOSYLATION_VIA_THREONINE	1.0	0.0	10	0
GOBP_PROTEIN_O_LINKED_GLYCOSYLATION_VIA_SERINE	1.0	0.0	8	0
GOBP_PEPTIDYL_L_CYSTEINE_S_PALMITOYLATION	1.0	0.0	24	0
GOBP_PEPTIDYL_THREONINE_MODIFICATION	1.0	0.0	115	0
GOBP_PEPTIDYL_PROLINE_MODIFICATION	1.0	0.0	40	0
GOBP_RECEPTOR_MEDIATED_ENDOCYTOSIS_OF_VIRUS_BY_HOST_CELL	1.0	0.0	11	0
GOBP_PANCREATIC_JUICE_SECRETION	1.0	0.0	13	0
GOBP_SOMATIC_MOTOR_NEURON_DIFFERENTIATION	1.0	0.0	5	0
GOBP_SPINAL_CORD_OLIGODENDROCYTE_CELL_DIFFERENTIATION	1.0	0.0	5	0
GOBP_NEURAL_PLATE_ANTERIOR_POSTERIOR_REGIONALIZATION	1.0	0.0	5	0
GOBP_OLFACTORY_LOBE_DEVELOPMENT	1.0	0.0	37	0
GOBP_CEREBRAL_CORTEX_DEVELOPMENT	1.0	0.0	116	0
GOBP_HYPOTHALAMUS_CELL_DIFFERENTIATION	1.0	0.0	13	0
GOBP_TELENCEPHALON_REGIONALIZATION	1.0	0.0	12	0
GOBP_ANTERIOR_COMMISSURE_MORPHOGENESIS	1.0	0.0	7	0
GOBP_CORTICOSPINAL_TRACT_MORPHOGENESIS	1.0	0.0	7	0
GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_AXONOGENESIS	1.0	0.0	37	0
GOBP_CENTRAL_NERVOUS_SYSTEM_PROJECTION_NEURON_AXONOGENESIS	1.0	0.0	28	0
GOBP_POSITIVE_REGULATION_OF_CEREBELLAR_GRANULE_CELL_PRECURSOR_PROLIFERATION	1.0	0.0	8	0
GOBP_CEREBELLAR_PURKINJE_CELL_GRANULE_CELL_PRECURSOR_CELL_SIGNALING_INVOLVED_IN_REGULATION_OF_GRANULE_CELL_PRECURSOR_CELL_PROLIFERATION	1.0	0.0	5	0
GOBP_TANGENTIAL_MIGRATION_FROM_THE_SUBVENTRICULAR_ZONE_TO_THE_OLFACTORY_BULB	1.0	0.0	8	0
GOBP_REGULATION_OF_CEREBELLAR_GRANULE_CELL_PRECURSOR_PROLIFERATION	1.0	0.0	11	0
GOBP_HINDBRAIN_RADIAL_GLIA_GUIDED_CELL_MIGRATION	1.0	0.0	8	0
GOBP_NEURAL_TUBE_DEVELOPMENT	1.0	0.0	162	0
GOBP_SMOOTHENED_SIGNALING_PATHWAY_INVOLVED_IN_VENTRAL_SPINAL_CORD_PATTERNING	1.0	0.0	7	0
GOBP_DORSAL_VENTRAL_NEURAL_TUBE_PATTERNING	1.0	0.0	22	0
GOBP_ROSTROCAUDAL_NEURAL_TUBE_PATTERNING	1.0	0.0	11	0
GOBP_OLFACTORY_BULB_INTERNEURON_DEVELOPMENT	1.0	0.0	8	0
GOBP_OLFACTORY_BULB_INTERNEURON_DIFFERENTIATION	1.0	0.0	13	0
GOBP_HYPOTHALAMUS_GONADOTROPHIN_RELEASING_HORMONE_NEURON_DIFFERENTIATION	1.0	0.0	8	0
GOBP_FOREBRAIN_NEURON_FATE_COMMITMENT	1.0	0.0	7	0
GOBP_FOREBRAIN_NEUROBLAST_DIVISION	1.0	0.0	5	0
GOBP_FOREBRAIN_REGIONALIZATION	1.0	0.0	23	0
GOBP_HINDBRAIN_TANGENTIAL_CELL_MIGRATION	1.0	0.0	5	0
GOBP_FOREBRAIN_VENTRICULAR_ZONE_PROGENITOR_CELL_DIVISION	1.0	0.0	5	0
GOBP_TELENCEPHALON_GLIAL_CELL_MIGRATION	1.0	0.0	24	0
GOBP_REGULATION_OF_RHODOPSIN_MEDIATED_SIGNALING_PATHWAY	1.0	0.0	10	0
GOBP_SPHINGOLIPID_CATABOLIC_PROCESS	1.0	0.0	30	0
GOBP_WATER_HOMEOSTASIS	1.0	0.0	37	0
GOBP_NATURAL_KILLER_CELL_ACTIVATION	1.0	0.0	100	0
GOBP_PROTEIN_REPAIR	1.0	0.0	7	0
GOBP_INSULIN_PROCESSING	1.0	0.0	8	0
GOBP_ACTIN_MODIFICATION	1.0	0.0	4	0
GOBP_PARALLEL_ACTIN_FILAMENT_BUNDLE_ASSEMBLY	1.0	0.0	7	0
GOBP_ACTIN_FILAMENT_DEPOLYMERIZATION	1.0	0.0	54	0
GOBP_MICROVILLUS_ASSEMBLY	1.0	0.0	21	0
GOBP_MAINTENANCE_OF_CELL_POLARITY	1.0	0.0	18	0
GOBP_INTRACELLULAR_POTASSIUM_ION_HOMEOSTASIS	1.0	0.0	15	0
GOBP_CORPUS_CALLOSUM_DEVELOPMENT	1.0	0.0	25	0
GOBP_INTRACELLULAR_MONOATOMIC_ANION_HOMEOSTASIS	1.0	0.0	11	0
