ontology	P	Beta	genes_in_set	overlapping_genes
GOBP_GALACTOSE_CATABOLIC_PROCESS	1.0	0.0	5	0
GOBP_GLYCOLIPID_CATABOLIC_PROCESS	1.0	0.0	14	0
GOBP_GALACTOLIPID_BIOSYNTHETIC_PROCESS	1.0	0.0	6	0
GOBP_GALACTOLIPID_METABOLIC_PROCESS	1.0	0.0	7	0
GOBP_EPOXYGENASE_P450_PATHWAY	1.0	0.0	18	0
GOBP_LIPOXYGENASE_PATHWAY	1.0	0.0	10	0
GOBP_TRIGLYCERIDE_BIOSYNTHETIC_PROCESS	1.0	0.0	36	0
GOBP_CYCLOOXYGENASE_PATHWAY	1.0	0.0	9	0
GOBP_ARACHIDONIC_ACID_METABOLIC_PROCESS	1.0	0.0	55	0
GOBP_FATTY_ACID_ELONGATION_SATURATED_FATTY_ACID	1.0	0.0	7	0
GOBP_PYRIDINE_NUCLEOTIDE_BIOSYNTHETIC_PROCESS	1.0	0.0	26	0
GOBP_DOLICHOL_METABOLIC_PROCESS	1.0	0.0	6	0
GOBP_PHENOL_CONTAINING_COMPOUND_CATABOLIC_PROCESS	1.0	0.0	11	0
GOBP_PENTOSE_METABOLIC_PROCESS	1.0	0.0	12	0
GOBP_HEME_TRANSPORT	1.0	0.0	10	0
GOBP_N_ACETYLNEURAMINATE_CATABOLIC_PROCESS	1.0	0.0	7	0
GOBP_CITRULLINE_BIOSYNTHETIC_PROCESS	1.0	0.0	5	0
GOBP_LEUKOTRIENE_BIOSYNTHETIC_PROCESS	1.0	0.0	18	0
GOBP_POSITIVE_REGULATION_OF_NUCLEOTIDE_BIOSYNTHETIC_PROCESS	1.0	0.0	16	0
GOBP_TRIGLYCERIDE_CATABOLIC_PROCESS	1.0	0.0	26	0
GOBP_L_METHIONINE_SALVAGE_FROM_METHYLTHIOADENOSINE	1.0	0.0	5	0
GOBP_ADP_TRANSPORT	1.0	0.0	12	0
GOBP_NITROGEN_UTILIZATION	1.0	0.0	6	0
GOBP_ANTIFUNGAL_HUMORAL_RESPONSE	1.0	0.0	5	0
GOBP_ANTIBACTERIAL_HUMORAL_RESPONSE	1.0	0.0	51	0
GOBP_ANTIMICROBIAL_HUMORAL_RESPONSE	1.0	0.0	109	0
GOBP_ATP_TRANSPORT	1.0	0.0	15	0
GOBP_B_CELL_MEDIATED_IMMUNITY	1.0	0.0	137	0
GOBP_CHOLINE_TRANSPORT	1.0	0.0	9	0
GOBP_CHOLINE_METABOLIC_PROCESS	1.0	0.0	6	0
GOBP_TRYPTOPHAN_CATABOLIC_PROCESS_TO_KYNURENINE	1.0	0.0	5	0
GOBP_CARNITINE_TRANSPORT	1.0	0.0	9	0
GOBP_GDP_MANNOSE_METABOLIC_PROCESS	1.0	0.0	6	0
GOBP_GLUCOSE_CATABOLIC_PROCESS_TO_LACTATE	1.0	0.0	2	0
GOBP_FOLIC_ACID_TRANSPORT	1.0	0.0	10	0
GOBP_UREA_METABOLIC_PROCESS	1.0	0.0	12	0
GOBP_SHORT_CHAIN_FATTY_ACID_CATABOLIC_PROCESS	1.0	0.0	7	0
GOBP_CATECHOL_CONTAINING_COMPOUND_CATABOLIC_PROCESS	1.0	0.0	8	0
GOBP_OXALATE_TRANSPORT	1.0	0.0	10	0
GOBP_TAURINE_METABOLIC_PROCESS	1.0	0.0	9	0
GOBP_PEPTIDYL_PROLINE_HYDROXYLATION	1.0	0.0	11	0
GOBP_GLYCERALDEHYDE_3_PHOSPHATE_METABOLIC_PROCESS	1.0	0.0	5	0
GOBP_REGULATION_OF_INTRACELLULAR_ESTROGEN_RECEPTOR_SIGNALING_PATHWAY	1.0	0.0	32	0
GOBP_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_DEPOLYMERIZATION	1.0	0.0	40	0
GOBP_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_POLYMERIZATION	1.0	0.0	57	0
GOBP_INTERLEUKIN_13_PRODUCTION	1.0	0.0	21	0
GOBP_INTERLEUKIN_10_PRODUCTION	1.0	0.0	59	0
GOBP_INTERLEUKIN_1_ALPHA_PRODUCTION	1.0	0.0	8	0
GOBP_POSITIVE_REGULATION_OF_GLUCOSE_METABOLIC_PROCESS	1.0	0.0	38	0
GOBP_GRANULOCYTE_MACROPHAGE_COLONY_STIMULATING_FACTOR_PRODUCTION	1.0	0.0	17	0
GOBP_PROTEIN_TRANSPORT_INTO_MEMBRANE_RAFT	1.0	0.0	4	0
GOBP_PROTEIN_TRANSPORT_WITHIN_LIPID_BILAYER	1.0	0.0	6	0
GOBP_RESPONSE_TO_VITAMIN_K	1.0	0.0	7	0
GOBP_MITOCHONDRIAL_TRANSLATION	1.0	0.0	126	0
GOBP_REGULATION_OF_CELL_PROJECTION_SIZE	1.0	0.0	12	0
GOBP_REGULATION_OF_ISOMERASE_ACTIVITY	1.0	0.0	7	0
GOBP_REGULATION_OF_MICROVILLUS_ASSEMBLY	1.0	0.0	6	0
GOBP_REGULATION_OF_MICROVILLUS_LENGTH	1.0	0.0	7	0
GOBP_REGULATION_OF_MICROVILLUS_ORGANIZATION	1.0	0.0	13	0
GOBP_MICROVILLUS_ORGANIZATION	1.0	0.0	29	0
GOBP_PROTEIN_EXIT_FROM_ENDOPLASMIC_RETICULUM	1.0	0.0	47	0
GOBP_SOMITE_ROSTRAL_CAUDAL_AXIS_SPECIFICATION	1.0	0.0	11	0
GOBP_POSITIVE_REGULATION_OF_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY	1.0	0.0	21	0
GOBP_REGULATION_OF_VERY_LOW_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE	1.0	0.0	4	0
GOBP_INTERLEUKIN_17_PRODUCTION	1.0	0.0	38	0
GOBP_INTERLEUKIN_18_PRODUCTION	1.0	0.0	11	0
GOBP_INTERLEUKIN_23_PRODUCTION	1.0	0.0	9	0
GOBP_INTERLEUKIN_4_PRODUCTION	1.0	0.0	33	0
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_8_PRODUCTION	1.0	0.0	18	0
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION	1.0	0.0	47	0
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_5_PRODUCTION	1.0	0.0	8	0
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_4_PRODUCTION	1.0	0.0	7	0
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_21_PRODUCTION	1.0	0.0	0	0
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_2_PRODUCTION	1.0	0.0	27	0
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_18_PRODUCTION	1.0	0.0	3	0
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_17_PRODUCTION	1.0	0.0	13	0
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_13_PRODUCTION	1.0	0.0	7	0
GOBP_LATE_ENDOSOME_TO_VACUOLE_TRANSPORT_VIA_MULTIVESICULAR_BODY_SORTING_PATHWAY	1.0	0.0	26	0
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_12_PRODUCTION	1.0	0.0	18	0
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION	1.0	0.0	36	0
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_1_ALPHA_PRODUCTION	1.0	0.0	2	0
GOBP_NEGATIVE_REGULATION_OF_TYPE_II_INTERFERON_PRODUCTION	1.0	0.0	40	0
GOBP_NEGATIVE_REGULATION_OF_INTERFERON_BETA_PRODUCTION	1.0	0.0	12	0
GOBP_NEGATIVE_REGULATION_OF_INTERFERON_ALPHA_PRODUCTION	1.0	0.0	5	0
GOBP_NEGATIVE_REGULATION_OF_CHEMOKINE_PRODUCTION	1.0	0.0	21	0
GOBP_INTERLEUKIN_8_PRODUCTION	1.0	0.0	83	0
GOBP_INTERLEUKIN_6_PRODUCTION	1.0	0.0	143	0
GOBP_INTERLEUKIN_5_PRODUCTION	1.0	0.0	21	0
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_10_PRODUCTION	1.0	0.0	20	0
GOBP_POSITIVE_REGULATION_OF_GRANULOCYTE_MACROPHAGE_COLONY_STIMULATING_FACTOR_PRODUCTION	1.0	0.0	14	0
GOBP_ENDOSOME_TO_LYSOSOME_TRANSPORT_VIA_MULTIVESICULAR_BODY_SORTING_PATHWAY	1.0	0.0	17	0
GOBP_CYTOKINETIC_PROCESS	1.0	0.0	39	0
GOBP_POSITIVE_REGULATION_OF_STEROL_TRANSPORT	1.0	0.0	37	0
GOBP_NEGATIVE_REGULATION_OF_STEROL_TRANSPORT	1.0	0.0	13	0
GOBP_POSITIVE_REGULATION_OF_LIPID_TRANSPORT	1.0	0.0	85	0
GOBP_NEGATIVE_REGULATION_OF_LIPID_TRANSPORT	1.0	0.0	28	0
GOBP_REGULATION_OF_NECROTIC_CELL_DEATH	1.0	0.0	40	0
GOBP_INTRACELLULAR_OXYGEN_HOMEOSTASIS	1.0	0.0	6	0
GOBP_POSITIVE_REGULATION_OF_NECROTIC_CELL_DEATH	1.0	0.0	15	0
GOBP_NEGATIVE_REGULATION_OF_HORMONE_BIOSYNTHETIC_PROCESS	1.0	0.0	10	0
GOBP_NEGATIVE_REGULATION_OF_TRANSCRIPTION_BY_COMPETITIVE_PROMOTER_BINDING	1.0	0.0	9	0
GOBP_NEGATIVE_REGULATION_OF_HORMONE_METABOLIC_PROCESS	1.0	0.0	12	0
GOBP_REGULATION_OF_ALDOSTERONE_METABOLIC_PROCESS	1.0	0.0	8	0
GOBP_POSITIVE_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION	1.0	0.0	21	0
GOBP_NEGATIVE_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION	1.0	0.0	21	0
GOBP_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION	1.0	0.0	48	0
GOBP_SERINE_TRANSPORT	1.0	0.0	11	0
GOBP_ALANINE_TRANSPORT	1.0	0.0	18	0
GOBP_PROSTAGLANDIN_SECRETION	1.0	0.0	18	0
GOBP_REGULATION_OF_PROSTAGLANDIN_SECRETION	1.0	0.0	14	0
GOBP_REGULATION_OF_ICOSANOID_SECRETION	1.0	0.0	22	0
GOBP_REGULATION_OF_INTRACELLULAR_LIPID_TRANSPORT	1.0	0.0	8	0
GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_TRANSPORT	1.0	0.0	59	0
GOBP_NEGATIVE_REGULATION_OF_MACROPHAGE_CYTOKINE_PRODUCTION	1.0	0.0	12	0
GOBP_MACROPHAGE_CYTOKINE_PRODUCTION	1.0	0.0	37	0
GOBP_RESPONSE_TO_MURAMYL_DIPEPTIDE	1.0	0.0	18	0
GOBP_RESPONSE_TO_PEPTIDOGLYCAN	1.0	0.0	12	0
GOBP_RESPONSE_TO_BACTERIAL_LIPOPROTEIN	1.0	0.0	8	0
GOBP_DETECTION_OF_MOLECULE_OF_BACTERIAL_ORIGIN	1.0	0.0	11	0
GOBP_REGULATION_OF_CDC42_PROTEIN_SIGNAL_TRANSDUCTION	1.0	0.0	8	0
GOBP_CDC42_PROTEIN_SIGNAL_TRANSDUCTION	1.0	0.0	16	0
GOBP_RAP_PROTEIN_SIGNAL_TRANSDUCTION	1.0	0.0	13	0
GOBP_REGULATION_OF_RAB_PROTEIN_SIGNAL_TRANSDUCTION	1.0	0.0	7	0
GOBP_RAB_PROTEIN_SIGNAL_TRANSDUCTION	1.0	0.0	21	0
GOBP_MAINTENANCE_OF_PROTEIN_LOCATION_IN_CELL	1.0	0.0	63	0
GOBP_NEGATIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	1.0	0.0	28	0
GOBP_NEGATIVE_REGULATION_OF_ENDOPLASMIC_RETICULUM_CALCIUM_ION_CONCENTRATION	1.0	0.0	8	0
GOBP_POSITIVE_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_POTENTIAL	1.0	0.0	9	0
GOBP_NEGATIVE_REGULATION_OF_CYTOKINESIS	1.0	0.0	7	0
GOBP_POSITIVE_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	1.0	0.0	87	0
GOBP_POSITIVE_REGULATION_OF_PHOSPHOLIPASE_A2_ACTIVITY	1.0	0.0	5	0
GOBP_REGULATION_OF_PHOSPHOLIPASE_A2_ACTIVITY	1.0	0.0	11	0
GOBP_POSITIVE_REGULATION_OF_SODIUM_PROTON_ANTIPORTER_ACTIVITY	1.0	0.0	5	0
GOBP_REGULATION_OF_SODIUM_PROTON_ANTIPORTER_ACTIVITY	1.0	0.0	7	0
GOBP_CELLULAR_COMPONENT_ASSEMBLY_INVOLVED_IN_MORPHOGENESIS	1.0	0.0	119	0
GOBP_OTOLITH_MORPHOGENESIS	1.0	0.0	5	0
GOBP_AXON_ENSHEATHMENT_IN_CENTRAL_NERVOUS_SYSTEM	1.0	0.0	25	0
GOBP_REGULATION_OF_VERY_LOW_DENSITY_LIPOPROTEIN_PARTICLE_REMODELING	1.0	0.0	6	0
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_10_PRODUCTION	1.0	0.0	40	0
GOBP_POSITIVE_REGULATION_OF_MYOTUBE_DIFFERENTIATION	1.0	0.0	13	0
GOBP_NEGATIVE_REGULATION_OF_MYOTUBE_DIFFERENTIATION	1.0	0.0	14	0
GOBP_RIBONUCLEOPROTEIN_COMPLEX_DISASSEMBLY	1.0	0.0	8	0
GOBP_PROTEIN_DNA_COMPLEX_DISASSEMBLY	1.0	0.0	19	0
GOBP_REGULATION_OF_PROTEIN_ADP_RIBOSYLATION	1.0	0.0	6	0
GOBP_COLLAGEN_BIOSYNTHETIC_PROCESS	1.0	0.0	41	0
GOBP_POSITIVE_REGULATION_OF_INOSITOL_TRISPHOSPHATE_BIOSYNTHETIC_PROCESS	1.0	0.0	5	0
GOBP_POSITIVE_REGULATION_OF_KERATINOCYTE_PROLIFERATION	1.0	0.0	14	0
GOBP_RETINA_LAYER_FORMATION	1.0	0.0	24	0
GOBP_POSITIVE_REGULATION_OF_PATHWAY_RESTRICTED_SMAD_PROTEIN_PHOSPHORYLATION	1.0	0.0	50	0
GOBP_REGULATION_OF_TRIGLYCERIDE_BIOSYNTHETIC_PROCESS	1.0	0.0	20	0
GOBP_SECRETION_BY_TISSUE	1.0	0.0	42	0
GOBP_POSITIVE_REGULATION_OF_TRIGLYCERIDE_BIOSYNTHETIC_PROCESS	1.0	0.0	14	0
GOBP_POSITIVE_REGULATION_OF_ACTIVIN_RECEPTOR_SIGNALING_PATHWAY	1.0	0.0	8	0
GOBP_NEGATIVE_REGULATION_OF_ACTIVIN_RECEPTOR_SIGNALING_PATHWAY	1.0	0.0	12	0
GOBP_REGULATION_OF_ACTIVIN_RECEPTOR_SIGNALING_PATHWAY	1.0	0.0	27	0
GOBP_ACTIVIN_RECEPTOR_SIGNALING_PATHWAY	1.0	0.0	44	0
GOBP_NEGATIVE_REGULATION_OF_TRIGLYCERIDE_BIOSYNTHETIC_PROCESS	1.0	0.0	3	0
GOBP_REGULATION_OF_CHOLESTEROL_EFFLUX	1.0	0.0	36	0
GOBP_REGULATION_OF_MAST_CELL_ACTIVATION	1.0	0.0	42	0
GOBP_NEGATIVE_REGULATION_OF_MAST_CELL_ACTIVATION	1.0	0.0	14	0
GOBP_POSITIVE_REGULATION_OF_MAST_CELL_ACTIVATION	1.0	0.0	20	0
GOBP_REGULATION_OF_MAST_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	1.0	0.0	32	0
GOBP_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION_OF_STAT_PROTEIN	1.0	0.0	23	0
GOBP_NEGATIVE_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION	1.0	0.0	26	0
GOBP_T_CELL_CHEMOTAXIS	1.0	0.0	27	0
GOBP_POSITIVE_REGULATION_OF_RNA_SPLICING	1.0	0.0	38	0
GOBP_REGULATION_OF_T_CELL_CHEMOTAXIS	1.0	0.0	16	0
GOBP_POSITIVE_REGULATION_OF_IMMATURE_T_CELL_PROLIFERATION	1.0	0.0	6	0
GOBP_POSITIVE_REGULATION_OF_T_CELL_DIFFERENTIATION_IN_THYMUS	1.0	0.0	11	0
GOBP_NEGATIVE_REGULATION_OF_IMMATURE_T_CELL_PROLIFERATION	1.0	0.0	4	0
GOBP_NEGATIVE_REGULATION_OF_T_CELL_DIFFERENTIATION_IN_THYMUS	1.0	0.0	9	0
GOBP_POSITIVE_REGULATION_OF_CHOLESTEROL_EFFLUX	1.0	0.0	26	0
GOBP_REGULATION_OF_T_CELL_DIFFERENTIATION_IN_THYMUS	1.0	0.0	26	0
GOBP_NEGATIVE_REGULATION_OF_CENTROSOME_DUPLICATION	1.0	0.0	11	0
GOBP_NEGATIVE_REGULATION_OF_MYELOID_CELL_APOPTOTIC_PROCESS	1.0	0.0	17	0
GOBP_POSITIVE_REGULATION_OF_GLUCOSE_TRANSMEMBRANE_TRANSPORT	1.0	0.0	41	0
GOBP_REGULATION_OF_MYOTUBE_DIFFERENTIATION	1.0	0.0	39	0
GOBP_TETRAPYRROLE_CATABOLIC_PROCESS	1.0	0.0	13	0
GOBP_TETRAPYRROLE_BIOSYNTHETIC_PROCESS	1.0	0.0	32	0
GOBP_TETRAPYRROLE_METABOLIC_PROCESS	1.0	0.0	59	0
GOBP_POSITIVE_REGULATION_OF_MAST_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	1.0	0.0	15	0
GOBP_NEGATIVE_REGULATION_OF_MAST_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	1.0	0.0	10	0
GOBP_IMMATURE_T_CELL_PROLIFERATION	1.0	0.0	12	0
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_1_ALPHA_PRODUCTION	1.0	0.0	6	0
GOBP_CHOLESTEROL_STORAGE	1.0	0.0	18	0
GOBP_REGULATION_OF_LIPID_STORAGE	1.0	0.0	49	0
GOBP_NEGATIVE_REGULATION_OF_CREB_TRANSCRIPTION_FACTOR_ACTIVITY	1.0	0.0	5	0
GOBP_RIBOSOME_DISASSEMBLY	1.0	0.0	11	0
GOBP_NEGATIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION	1.0	0.0	21	0
GOBP_BILE_ACID_SECRETION	1.0	0.0	11	0
GOBP_POSITIVE_REGULATION_OF_ATP_DEPENDENT_ACTIVITY	1.0	0.0	43	0
GOBP_NEGATIVE_REGULATION_OF_ATP_DEPENDENT_ACTIVITY	1.0	0.0	20	0
GOBP_REGULATION_OF_TRIGLYCERIDE_CATABOLIC_PROCESS	1.0	0.0	13	0
GOBP_NEGATIVE_REGULATION_OF_TRIGLYCERIDE_CATABOLIC_PROCESS	1.0	0.0	5	0
GOBP_POSITIVE_REGULATION_OF_TRIGLYCERIDE_CATABOLIC_PROCESS	1.0	0.0	8	0
GOBP_MAST_CELL_CYTOKINE_PRODUCTION	1.0	0.0	7	0
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_8_PRODUCTION	1.0	0.0	62	0
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION	1.0	0.0	92	0
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_5_PRODUCTION	1.0	0.0	11	0
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_4_PRODUCTION	1.0	0.0	26	0
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_23_PRODUCTION	1.0	0.0	7	0
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_18_PRODUCTION	1.0	0.0	7	0
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_17_PRODUCTION	1.0	0.0	26	0
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_13_PRODUCTION	1.0	0.0	14	0
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_12_PRODUCTION	1.0	0.0	43	0
GOBP_NEGATIVE_REGULATION_OF_SEQUESTERING_OF_TRIGLYCERIDE	1.0	0.0	6	0
GOBP_POSITIVE_REGULATION_OF_SEQUESTERING_OF_TRIGLYCERIDE	1.0	0.0	9	0
GOBP_REGULATION_OF_SEQUESTERING_OF_TRIGLYCERIDE	1.0	0.0	15	0
GOBP_LACRIMAL_GLAND_DEVELOPMENT	1.0	0.0	7	0
GOBP_POSITIVE_REGULATION_OF_LIPID_STORAGE	1.0	0.0	24	0
GOBP_NEGATIVE_REGULATION_OF_VIRAL_TRANSCRIPTION	1.0	0.0	15	0
GOBP_POSITIVE_REGULATION_OF_ORGANIC_ACID_TRANSPORT	1.0	0.0	46	0
GOBP_NEGATIVE_REGULATION_OF_ORGANIC_ACID_TRANSPORT	1.0	0.0	22	0
GOBP_POSITIVE_REGULATION_OF_CHOLESTEROL_STORAGE	1.0	0.0	7	0
GOBP_REGULATION_OF_POLYSACCHARIDE_METABOLIC_PROCESS	1.0	0.0	39	0
GOBP_NEGATIVE_REGULATION_OF_CHOLESTEROL_STORAGE	1.0	0.0	9	0
GOBP_POSITIVE_REGULATION_OF_CELLULAR_PH_REDUCTION	1.0	0.0	5	0
GOBP_REGULATION_OF_CELLULAR_PH_REDUCTION	1.0	0.0	8	0
GOBP_TRANSFORMING_GROWTH_FACTOR_BETA2_PRODUCTION	1.0	0.0	9	0
GOBP_GLOMERULAR_BASEMENT_MEMBRANE_DEVELOPMENT	1.0	0.0	11	0
GOBP_REGULATION_OF_CD4_POSITIVE_CD25_POSITIVE_ALPHA_BETA_REGULATORY_T_CELL_DIFFERENTIATION	1.0	0.0	7	0
GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_DIFFERENTIATION	1.0	0.0	8	0
GOBP_REGULATION_OF_NATURAL_KILLER_CELL_DIFFERENTIATION	1.0	0.0	13	0
GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_PROLIFERATION	1.0	0.0	10	0
GOBP_REGULATION_OF_NATURAL_KILLER_CELL_PROLIFERATION	1.0	0.0	12	0
GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_ACTIVATION	1.0	0.0	26	0
GOBP_NEGATIVE_REGULATION_OF_NATURAL_KILLER_CELL_ACTIVATION	1.0	0.0	10	0
GOBP_REGULATION_OF_NATURAL_KILLER_CELL_ACTIVATION	1.0	0.0	43	0
GOBP_NEGATIVE_REGULATION_OF_EPINEPHRINE_SECRETION	1.0	0.0	5	0
GOBP_NEGATIVE_REGULATION_OF_LIPID_STORAGE	1.0	0.0	20	0
GOBP_CENTRAL_NERVOUS_SYSTEM_MYELIN_FORMATION	1.0	0.0	7	0
GOBP_MYELIN_ASSEMBLY	1.0	0.0	22	0
GOBP_PERIPHERAL_NERVOUS_SYSTEM_MYELIN_MAINTENANCE	1.0	0.0	8	0
GOBP_NEURAL_CREST_CELL_FATE_COMMITMENT	1.0	0.0	6	0
GOBP_POSITIVE_REGULATION_OF_PSEUDOPODIUM_ASSEMBLY	1.0	0.0	10	0
GOBP_PSEUDOPODIUM_ORGANIZATION	1.0	0.0	13	0
GOBP_REGULATION_OF_NEURON_MATURATION	1.0	0.0	8	0
GOBP_POST_TRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE_TRANSLOCATION	1.0	0.0	9	0
GOBP_PEPTIDE_MODIFICATION	1.0	0.0	6	0
GOBP_RRNA_METHYLATION	1.0	0.0	20	0
GOBP_SCF_DEPENDENT_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	1.0	0.0	44	0
GOBP_SCHWANN_CELL_DEVELOPMENT	1.0	0.0	29	0
GOBP_REGULATION_OF_AXON_DIAMETER	1.0	0.0	4	0
GOBP_DEVELOPMENTAL_INDUCTION	1.0	0.0	35	0
GOBP_RRNA_3_END_PROCESSING	1.0	0.0	10	0
GOBP_MRNA_3_END_PROCESSING	1.0	0.0	54	0
GOBP_RNA_3_END_PROCESSING	1.0	0.0	94	0
GOBP_TRNA_PSEUDOURIDINE_SYNTHESIS	1.0	0.0	6	0
GOBP_RRNA_PSEUDOURIDINE_SYNTHESIS	1.0	0.0	8	0
GOBP_POSITIVE_REGULATION_OF_GLUTAMATE_SECRETION	1.0	0.0	11	0
GOBP_NEGATIVE_REGULATION_OF_GLUTAMATE_SECRETION	1.0	0.0	5	0
GOBP_REGULATION_OF_GAMMA_AMINOBUTYRIC_ACID_SECRETION	1.0	0.0	8	0
GOBP_REGULATION_OF_GUANYLATE_CYCLASE_ACTIVITY	1.0	0.0	8	0
GOBP_POSITIVE_REGULATION_OF_GUANYLATE_CYCLASE_ACTIVITY	1.0	0.0	5	0
GOBP_MEMBRANE_PROTEIN_INTRACELLULAR_DOMAIN_PROTEOLYSIS	1.0	0.0	13	0
GOBP_LYMPHOCYTE_COSTIMULATION	1.0	0.0	46	0
GOBP_BRAIN_DERIVED_NEUROTROPHIC_FACTOR_RECEPTOR_SIGNALING_PATHWAY	1.0	0.0	6	0
GOBP_RUFFLE_ORGANIZATION	1.0	0.0	54	0
GOBP_SUBTELOMERIC_HETEROCHROMATIN_FORMATION	1.0	0.0	7	0
GOBP_NUCLEAR_MEMBRANE_REASSEMBLY	1.0	0.0	24	0
GOBP_REGULATION_OF_HETEROCHROMATIN_FORMATION	1.0	0.0	27	0
GOBP_POSITIVE_REGULATION_OF_MRNA_3_END_PROCESSING	1.0	0.0	10	0
GOBP_REGULATION_OF_MRNA_3_END_PROCESSING	1.0	0.0	21	0
GOBP_KERATINIZATION	1.0	0.0	81	0
GOBP_REGULATION_OF_TRANSLATIONAL_INITIATION_BY_EIF2_ALPHA_PHOSPHORYLATION	1.0	0.0	11	0
GOBP_REGULATION_OF_EPINEPHRINE_SECRETION	1.0	0.0	7	0
GOBP_POSITIVE_REGULATION_OF_PROSTAGLANDIN_BIOSYNTHETIC_PROCESS	1.0	0.0	7	0
GOBP_OLIGODENDROCYTE_DEVELOPMENT	1.0	0.0	44	0
GOBP_MICROGLIA_DIFFERENTIATION	1.0	0.0	7	0
GOBP_SCHWANN_CELL_PROLIFERATION	1.0	0.0	9	0
GOBP_POSITIVE_REGULATION_OF_CELL_KILLING	1.0	0.0	71	0
GOBP_NEGATIVE_REGULATION_OF_CELL_KILLING	1.0	0.0	29	0
GOBP_REGULATION_OF_CELL_KILLING	1.0	0.0	110	0
GOBP_PERIPHERAL_NERVOUS_SYSTEM_AXON_REGENERATION	1.0	0.0	7	0
GOBP_NEURAL_CREST_FORMATION	1.0	0.0	15	0
GOBP_MESENCHYMAL_CELL_DEVELOPMENT	1.0	0.0	6	0
GOBP_NEGATIVE_REGULATION_OF_PROSTAGLANDIN_BIOSYNTHETIC_PROCESS	1.0	0.0	2	0
GOBP_MITOTIC_INTRA_S_DNA_DAMAGE_CHECKPOINT_SIGNALING	1.0	0.0	16	0
GOBP_REGULATION_OF_SEROTONIN_SECRETION	1.0	0.0	7	0
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_INDEPENDENT_DECAY	1.0	0.0	7	0
GOBP_PARANODAL_JUNCTION_ASSEMBLY	1.0	0.0	6	0
GOBP_NOTOCHORD_DEVELOPMENT	1.0	0.0	19	0
GOBP_SKELETAL_MUSCLE_ATROPHY	1.0	0.0	5	0
GOBP_NEGATIVE_REGULATION_OF_MUSCLE_ADAPTATION	1.0	0.0	9	0
GOBP_SMOOTH_MUSCLE_ADAPTATION	1.0	0.0	4	0
GOBP_REGULATION_OF_SOMITOGENESIS	1.0	0.0	6	0
GOBP_REGULATION_OF_MYELOID_DENDRITIC_CELL_ACTIVATION	1.0	0.0	5	0
