	ontology	P	Beta	genes_in_set	overlapping_genes
4606	GOBP_POSITIVE_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING	1.0	0.0	39	0
529	GOBP_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CONTRACTION	1.0	0.0	9	0
4608	GOBP_T_CELL_RECEPTOR_SIGNALING_PATHWAY	1.0	0.0	127	0
4644	GOBP_DETECTION_OF_CHEMICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_TASTE	1.0	0.0	45	0
4643	GOBP_DETECTION_OF_MECHANICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_SOUND	1.0	0.0	12	0
4642	GOBP_SENSORY_PERCEPTION_OF_TASTE	1.0	0.0	66	0
4640	GOBP_NEUROMUSCULAR_PROCESS	1.0	0.0	148	0
4639	GOBP_DIAPEDESIS	1.0	0.0	6	0
4638	GOBP_LEUKOCYTE_TETHERING_OR_ROLLING	1.0	0.0	33	0
4636	GOBP_INTESTINAL_ABSORPTION	1.0	0.0	41	0
4634	GOBP_ENDOCRINE_PROCESS	1.0	0.0	91	0
4633	GOBP_NEUROMUSCULAR_PROCESS_CONTROLLING_BALANCE	1.0	0.0	48	0
4632	GOBP_NEUROMUSCULAR_PROCESS_CONTROLLING_POSTURE	1.0	0.0	18	0
4631	GOBP_VOLUNTARY_MUSCULOSKELETAL_MOVEMENT	1.0	0.0	7	0
4630	GOBP_MULTICELLULAR_ORGANISMAL_MOVEMENT	1.0	0.0	55	0
4629	GOBP_REGULATION_OF_BODY_FLUID_LEVELS	1.0	0.0	357	0
4627	GOBP_BROWN_FAT_CELL_DIFFERENTIATION	1.0	0.0	52	0
4626	GOBP_WHITE_FAT_CELL_DIFFERENTIATION	1.0	0.0	16	0
520	GOBP_SKELETAL_MUSCLE_CONTRACTION	1.0	0.0	41	0
4624	GOBP_NEGATIVE_REGULATION_OF_B_CELL_ACTIVATION	1.0	0.0	33	0
521	GOBP_VOLUNTARY_SKELETAL_MUSCLE_CONTRACTION	1.0	0.0	4	0
4618	GOBP_POSITIVE_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY	1.0	0.0	14	0
4616	GOBP_NEGATIVE_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY	1.0	0.0	25	0
524	GOBP_RENAL_SYSTEM_PROCESS	1.0	0.0	120	0
4612	GOBP_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY	1.0	0.0	42	0
526	GOBP_RESPIRATORY_SYSTEM_PROCESS	1.0	0.0	34	0
527	GOBP_VASCULAR_PROCESS_IN_CIRCULATORY_SYSTEM	1.0	0.0	257	0
528	GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_MEDIATED_BY_A_CHEMICAL_SIGNAL	1.0	0.0	48	0
4646	GOBP_SENSORY_PERCEPTION_OF_SOUR_TASTE	1.0	0.0	8	0
4715	GOBP_DNA_LIGATION_INVOLVED_IN_DNA_REPAIR	1.0	0.0	5	0
4716	GOBP_REGULATION_OF_DNA_LIGATION	1.0	0.0	6	0
4717	GOBP_POSITIVE_REGULATION_OF_DNA_LIGATION	1.0	0.0	5	0
4820	GOBP_DETOXIFICATION_OF_NITROGEN_COMPOUND	1.0	0.0	3	0
4819	GOBP_RESPONSE_TO_NITROSATIVE_STRESS	1.0	0.0	10	0
4817	GOBP_POSITIVE_REGULATION_OF_NEUROTROPHIN_TRK_RECEPTOR_SIGNALING_PATHWAY	1.0	0.0	5	0
4816	GOBP_REGULATION_OF_NEUROTROPHIN_TRK_RECEPTOR_SIGNALING_PATHWAY	1.0	0.0	11	0
4815	GOBP_RESPONSE_TO_MINERALOCORTICOID	1.0	0.0	36	0
4814	GOBP_KINETOCHORE_ORGANIZATION	1.0	0.0	21	0
4813	GOBP_KINETOCHORE_ASSEMBLY	1.0	0.0	16	0
4812	GOBP_NEGATIVE_REGULATION_OF_OXIDOREDUCTASE_ACTIVITY	1.0	0.0	23	0
4811	GOBP_POSITIVE_REGULATION_OF_OXIDOREDUCTASE_ACTIVITY	1.0	0.0	59	0
4810	GOBP_POSITIVE_REGULATION_OF_LIGASE_ACTIVITY	1.0	0.0	8	0
4809	GOBP_NEGATIVE_REGULATION_OF_LYASE_ACTIVITY	1.0	0.0	22	0
4821	GOBP_RESPONSE_TO_CORTICOSTERONE	1.0	0.0	16	0
4808	GOBP_POSITIVE_REGULATION_OF_LYASE_ACTIVITY	1.0	0.0	39	0
480	GOBP_REGULATION_OF_TYPE_2_IMMUNE_RESPONSE	1.0	0.0	33	0
4802	GOBP_POSITIVE_REGULATION_OF_CYCLIC_NUCLEOTIDE_PHOSPHODIESTERASE_ACTIVITY	1.0	0.0	4	0
481	GOBP_NEGATIVE_REGULATION_OF_TYPE_2_IMMUNE_RESPONSE	1.0	0.0	14	0
4800	GOBP_REGULATION_OF_OXIDOREDUCTASE_ACTIVITY	1.0	0.0	95	0
4799	GOBP_REGULATION_OF_LIGASE_ACTIVITY	1.0	0.0	10	0
4798	GOBP_REGULATION_OF_LYASE_ACTIVITY	1.0	0.0	62	0
482	GOBP_POSITIVE_REGULATION_OF_TYPE_2_IMMUNE_RESPONSE	1.0	0.0	18	0
4792	GOBP_MEIOTIC_CHROMOSOME_SEPARATION	1.0	0.0	8	0
484	GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS	1.0	0.0	114	0
4790	GOBP_CHROMOSOME_MOVEMENT_TOWARDS_SPINDLE_POLE	1.0	0.0	7	0
485	GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS	1.0	0.0	302	0
4807	GOBP_NEGATIVE_REGULATION_OF_TRANSFERASE_ACTIVITY	1.0	0.0	255	0
4822	GOBP_RESPONSE_TO_CORTISOL	1.0	0.0	5	0
4823	GOBP_MICROTUBULE_NUCLEATION_BY_MICROTUBULE_ORGANIZING_CENTER	1.0	0.0	5	0
4824	GOBP_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY	1.0	0.0	58	0
4850	GOBP_FLAVONE_METABOLIC_PROCESS	1.0	0.0	6	0
4849	GOBP_REGULATION_OF_KERATINOCYTE_MIGRATION	1.0	0.0	14	0
4848	GOBP_KERATINOCYTE_MIGRATION	1.0	0.0	20	0
4847	GOBP_ELASTIN_METABOLIC_PROCESS	1.0	0.0	7	0
4846	GOBP_POSITIVE_REGULATION_OF_STRESS_FIBER_ASSEMBLY	1.0	0.0	50	0
4845	GOBP_POSITIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION	1.0	0.0	181	0
4844	GOBP_NEGATIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION	1.0	0.0	144	0
477	GOBP_REGULATION_OF_T_HELPER_1_TYPE_IMMUNE_RESPONSE	1.0	0.0	30	0
4841	GOBP_NEGATIVE_REGULATION_OF_FILOPODIUM_ASSEMBLY	1.0	0.0	4	0
478	GOBP_NEGATIVE_REGULATION_OF_T_HELPER_1_TYPE_IMMUNE_RESPONSE	1.0	0.0	7	0
4839	GOBP_POSITIVE_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION_INVOLVED_IN_PHOSPHOLIPASE_C_ACTIVATING_G_PROTEIN_COUPLED_SIGNALING_PATHWAY	1.0	0.0	31	0
4838	GOBP_NEGATIVE_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION	1.0	0.0	13	0
479	GOBP_POSITIVE_REGULATION_OF_T_HELPER_1_TYPE_IMMUNE_RESPONSE	1.0	0.0	18	0
4836	GOBP_REGULATION_OF_CORTICOTROPIN_SECRETION	1.0	0.0	5	0
4835	GOBP_CORTICOTROPIN_SECRETION	1.0	0.0	7	0
4834	GOBP_MAINTENANCE_OF_PROTEIN_LOCATION_IN_NUCLEUS	1.0	0.0	23	0
4833	GOBP_INTRACELLULAR_PH_ELEVATION	1.0	0.0	8	0
4832	GOBP_INTRACELLULAR_PH_REDUCTION	1.0	0.0	54	0
4831	GOBP_MYOBLAST_MIGRATION	1.0	0.0	13	0
4830	GOBP_MYOBLAST_PROLIFERATION	1.0	0.0	25	0
4829	GOBP_NEGATIVE_REGULATION_OF_MEIOTIC_CELL_CYCLE	1.0	0.0	16	0
4828	GOBP_POSITIVE_REGULATION_OF_MEIOTIC_CELL_CYCLE	1.0	0.0	24	0
4827	GOBP_REGULATION_OF_MEIOTIC_CELL_CYCLE	1.0	0.0	62	0
4826	GOBP_NEGATIVE_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY	1.0	0.0	22	0
4825	GOBP_POSITIVE_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY	1.0	0.0	34	0
486	GOBP_REGULATION_OF_RESPONSE_TO_TUMOR_CELL	1.0	0.0	20	0
487	GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_TUMOR_CELL	1.0	0.0	5	0
4786	GOBP_CENTROSOME_SEPARATION	1.0	0.0	15	0
488	GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_TUMOR_CELL	1.0	0.0	13	0
4743	GOBP_GLUCOSE_6_PHOSPHATE_METABOLIC_PROCESS	1.0	0.0	26	0
496	GOBP_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	1.0	0.0	14	0
497	GOBP_NEGATIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	1.0	0.0	4	0
498	GOBP_POSITIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	1.0	0.0	8	0
4739	GOBP_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_DIFFERENTIATION	1.0	0.0	10	0
4738	GOBP_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_DIFFERENTIATION	1.0	0.0	16	0
4737	GOBP_REGULATION_OF_SMOOTH_MUSCLE_CELL_DIFFERENTIATION	1.0	0.0	29	0
499	GOBP_REGULATION_OF_HYPERSENSITIVITY	1.0	0.0	9	0
500	GOBP_POSITIVE_REGULATION_OF_HYPERSENSITIVITY	1.0	0.0	6	0
501	GOBP_REGULATION_OF_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY	1.0	0.0	58	0
502	GOBP_NEGATIVE_REGULATION_OF_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY	1.0	0.0	12	0
503	GOBP_POSITIVE_REGULATION_OF_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY	1.0	0.0	20	0
4731	GOBP_REGULATION_OF_NK_T_CELL_PROLIFERATION	1.0	0.0	7	0
4730	GOBP_REGULATION_OF_NK_T_CELL_DIFFERENTIATION	1.0	0.0	6	0
4729	GOBP_POSITIVE_REGULATION_OF_NK_T_CELL_ACTIVATION	1.0	0.0	9	0
4728	GOBP_REGULATION_OF_NK_T_CELL_ACTIVATION	1.0	0.0	11	0
4727	GOBP_NK_T_CELL_ACTIVATION	1.0	0.0	13	0
4726	GOBP_CHAPERONE_MEDIATED_PROTEIN_COMPLEX_ASSEMBLY	1.0	0.0	22	0
506	GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_ANERGY	1.0	0.0	5	0
4723	GOBP_POSITIVE_REGULATION_OF_ACTIN_NUCLEATION	1.0	0.0	14	0
4722	GOBP_NEGATIVE_REGULATION_OF_ACTIN_NUCLEATION	1.0	0.0	7	0
4721	GOBP_REGULATION_OF_ACTIN_NUCLEATION	1.0	0.0	27	0
4720	GOBP_SYNAPTIC_ASSEMBLY_AT_NEUROMUSCULAR_JUNCTION	1.0	0.0	8	0
507	GOBP_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE	1.0	0.0	44	0
4718	GOBP_HEPOXILIN_METABOLIC_PROCESS	1.0	0.0	8	0
4744	GOBP_XYLULOSE_5_PHOSPHATE_METABOLIC_PROCESS	1.0	0.0	5	0
4852	GOBP_POSITIVE_REGULATION_OF_MITOCHONDRIAL_CALCIUM_ION_CONCENTRATION	1.0	0.0	11	0
4749	GOBP_POSITIVE_REGULATION_OF_SULFUR_METABOLIC_PROCESS	1.0	0.0	4	0
4751	GOBP_PROSTHETIC_GROUP_METABOLIC_PROCESS	1.0	0.0	6	0
4784	GOBP_ESTABLISHMENT_OF_MEIOTIC_SPINDLE_LOCALIZATION	1.0	0.0	6	0
4783	GOBP_ESTABLISHMENT_OF_SPINDLE_ORIENTATION	1.0	0.0	41	0
4782	GOBP_NUCLEAR_PORE_COMPLEX_ASSEMBLY	1.0	0.0	10	0
4781	GOBP_PROTEIN_HETEROOLIGOMERIZATION	1.0	0.0	26	0
4780	GOBP_PROTEIN_HETEROTETRAMERIZATION	1.0	0.0	15	0
4779	GOBP_PROTEIN_HOMOTETRAMERIZATION	1.0	0.0	59	0
4778	GOBP_POSITIVE_REGULATION_OF_SEQUESTERING_OF_CALCIUM_ION	1.0	0.0	14	0
4777	GOBP_POSITIVE_REGULATION_OF_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL	1.0	0.0	40	0
489	GOBP_REGULATION_OF_T_CELL_MEDIATED_IMMUNE_RESPONSE_TO_TUMOR_CELL	1.0	0.0	8	0
4774	GOBP_PROTEIN_TETRAMERIZATION	1.0	0.0	90	0
4772	GOBP_PROTEIN_HOMOOLIGOMERIZATION	1.0	0.0	190	0
4771	GOBP_PROTEIN_COMPLEX_OLIGOMERIZATION	1.0	0.0	244	0
4770	GOBP_PROTEIN_POLYMERIZATION	1.0	0.0	258	0
4769	GOBP_SPINDLE_MIDZONE_ASSEMBLY	1.0	0.0	14	0
490	GOBP_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNE_RESPONSE_TO_TUMOR_CELL	1.0	0.0	5	0
491	GOBP_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNE_RESPONSE_TO_TUMOR_CELL	1.0	0.0	9	0
492	GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNE_RESPONSE_TO_TUMOR_CELL	1.0	0.0	6	0
493	GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	1.0	0.0	41	0
494	GOBP_NEGATIVE_REGULATION_OF_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	1.0	0.0	27	0
4760	GOBP_SEQUESTERING_OF_METAL_ION	1.0	0.0	25	0
4759	GOBP_ESTABLISHMENT_OF_RNA_LOCALIZATION	1.0	0.0	156	0
4757	GOBP_SPINDLE_ELONGATION	1.0	0.0	14	0
4755	GOBP_CYTOPLASMIC_SEQUESTERING_OF_PROTEIN	1.0	0.0	21	0
495	GOBP_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	1.0	0.0	12	0
4752	GOBP_PROTEIN_INSERTION_INTO_MEMBRANE	1.0	0.0	61	0
4750	GOBP_VITAMIN_TRANSPORT	1.0	0.0	51	0
4080	GOBP_NEGATIVE_REGULATION_OF_SINGLE_STRANDED_VIRAL_RNA_REPLICATION_VIA_DOUBLE_STRANDED_DNA_INTERMEDIATE	1.0	0.0	14	0
4079	GOBP_POSITIVE_REGULATION_OF_PROTEOLYSIS	1.0	0.0	340	0
4078	GOBP_NEGATIVE_REGULATION_OF_PROTEOLYSIS	1.0	0.0	304	0
3414	GOBP_REGULATION_OF_VIRAL_INDUCED_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	1.0	0.0	48	0
3413	GOBP_MDA_5_SIGNALING_PATHWAY	1.0	0.0	10	0
3412	GOBP_RIG_I_SIGNALING_PATHWAY	1.0	0.0	24	0
3411	GOBP_TORC2_SIGNALING	1.0	0.0	14	0
3410	GOBP_TORC1_SIGNALING	1.0	0.0	52	0
3409	GOBP_BILE_ACID_SIGNALING_PATHWAY	1.0	0.0	12	0
3408	GOBP_NERVE_GROWTH_FACTOR_SIGNALING_PATHWAY	1.0	0.0	12	0
3407	GOBP_NEUROTROPHIN_SIGNALING_PATHWAY	1.0	0.0	37	0
3406	GOBP_CANNABINOID_SIGNALING_PATHWAY	1.0	0.0	6	0
3405	GOBP_SOMATOSTATIN_RECEPTOR_SIGNALING_PATHWAY	1.0	0.0	5	0
3404	GOBP_ANGIOTENSIN_ACTIVATED_SIGNALING_PATHWAY	1.0	0.0	13	0
3415	GOBP_NEGATIVE_REGULATION_OF_VIRAL_INDUCED_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	1.0	0.0	16	0
3403	GOBP_ONCOSTATIN_M_MEDIATED_SIGNALING_PATHWAY	1.0	0.0	7	0
3401	GOBP_C_X_C_CHEMOKINE_RECEPTOR_CXCR4_SIGNALING_PATHWAY	1.0	0.0	4	0
3400	GOBP_CHEMOKINE_C_X_C_MOTIF_LIGAND_12_SIGNALING_PATHWAY	1.0	0.0	6	0
3399	GOBP_MACROPHAGE_COLONY_STIMULATING_FACTOR_SIGNALING_PATHWAY	1.0	0.0	7	0
3398	GOBP_ERBB4_ERBB4_SIGNALING_PATHWAY	1.0	0.0	6	0
3397	GOBP_ERBB2_ERBB4_SIGNALING_PATHWAY	1.0	0.0	5	0
3396	GOBP_ERBB2_EGFR_SIGNALING_PATHWAY	1.0	0.0	8	0
3395	GOBP_ERBB4_SIGNALING_PATHWAY	1.0	0.0	9	0
3394	GOBP_ERBB3_SIGNALING_PATHWAY	1.0	0.0	5	0
3393	GOBP_ERBB2_SIGNALING_PATHWAY	1.0	0.0	18	0
3392	GOBP_ERBB_SIGNALING_PATHWAY	1.0	0.0	125	0
3391	GOBP_INTERLEUKIN_2_MEDIATED_SIGNALING_PATHWAY	1.0	0.0	6	0
3402	GOBP_THROMBOPOIETIN_MEDIATED_SIGNALING_PATHWAY	1.0	0.0	5	0
3416	GOBP_REGULATION_OF_MDA_5_SIGNALING_PATHWAY	1.0	0.0	6	0
3417	GOBP_REGULATION_OF_RIG_I_SIGNALING_PATHWAY	1.0	0.0	18	0
3418	GOBP_NEGATIVE_REGULATION_OF_RIG_I_SIGNALING_PATHWAY	1.0	0.0	7	0
3445	GOBP_EPITHELIAL_FLUID_TRANSPORT	1.0	0.0	11	0
3444	GOBP_FLUID_TRANSPORT	1.0	0.0	33	0
3443	GOBP_PROTEIN_REFOLDING	1.0	0.0	22	0
3442	GOBP_DNA_ENDOREDUPLICATION	1.0	0.0	4	0
3441	GOBP_POLAR_BODY_EXTRUSION_AFTER_MEIOTIC_DIVISIONS	1.0	0.0	4	0
3440	GOBP_NEGATIVE_REGULATION_OF_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	1.0	0.0	18	0
3439	GOBP_REGULATION_OF_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	1.0	0.0	31	0
3438	GOBP_REGULATION_OF_DEVELOPMENT_HETEROCHRONIC	1.0	0.0	12	0
3437	GOBP_SNRNA_MODIFICATION	1.0	0.0	7	0
737	GOBP_NUCLEOTIDE_EXCISION_REPAIR	1.0	0.0	85	0
3435	GOBP_REGULATION_OF_MEIOTIC_NUCLEAR_DIVISION	1.0	0.0	32	0
3434	GOBP_POSITIVE_REGULATION_OF_EMBRYONIC_DEVELOPMENT	1.0	0.0	19	0
3433	GOBP_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISM_GROWTH	1.0	0.0	31	0
738	GOBP_PYRIMIDINE_DIMER_REPAIR	1.0	0.0	9	0
739	GOBP_NUCLEOTIDE_EXCISION_REPAIR_DNA_GAP_FILLING	1.0	0.0	6	0
3430	GOBP_NEGATIVE_REGULATION_OF_MULTICELLULAR_ORGANISM_GROWTH	1.0	0.0	12	0
3429	GOBP_REGULATION_OF_MULTICELLULAR_ORGANISM_GROWTH	1.0	0.0	63	0
740	GOBP_MISMATCH_REPAIR	1.0	0.0	32	0
3425	GOBP_REGULATION_OF_GROWTH_RATE	1.0	0.0	5	0
741	GOBP_POSTREPLICATION_REPAIR	1.0	0.0	34	0
742	GOBP_DOUBLE_STRAND_BREAK_REPAIR	1.0	0.0	272	0
3422	GOBP_ESTABLISHMENT_OF_MITOTIC_SPINDLE_LOCALIZATION	1.0	0.0	39	0
3421	GOBP_VIRAL_RNA_GENOME_REPLICATION	1.0	0.0	26	0
3420	GOBP_SINGLE_STRANDED_VIRAL_RNA_REPLICATION_VIA_DOUBLE_STRANDED_DNA_INTERMEDIATE	1.0	0.0	17	0
3419	GOBP_MEMBRANE_FUSION_INVOLVED_IN_VIRAL_ENTRY_INTO_HOST_CELL	1.0	0.0	4	0
3390	GOBP_FC_EPSILON_RECEPTOR_SIGNALING_PATHWAY	1.0	0.0	23	0
3446	GOBP_OLFACTORY_BEHAVIOR	1.0	0.0	9	0
3389	GOBP_FC_GAMMA_RECEPTOR_SIGNALING_PATHWAY	1.0	0.0	32	0
3387	GOBP_NODAL_SIGNALING_PATHWAY	1.0	0.0	17	0
3354	GOBP_CALCIUM_IMPORT_INTO_THE_MITOCHONDRION	1.0	0.0	10	0
3353	GOBP_MAINTENANCE_OF_LENS_TRANSPARENCY	1.0	0.0	7	0
3352	GOBP_SODIUM_ION_EXPORT_ACROSS_PLASMA_MEMBRANE	1.0	0.0	16	0
3351	GOBP_TRANSCRIPTION_FACTOR_CATABOLIC_PROCESS	1.0	0.0	5	0
3350	GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_ACTIVATION	1.0	0.0	12	0
3349	GOBP_HISTONE_H2A_K119_MONOUBIQUITINATION	1.0	0.0	8	0
750	GOBP_MITOTIC_RECOMBINATION	1.0	0.0	24	0
752	GOBP_DNA_REPLICATION_DEPENDENT_CHROMATIN_ASSEMBLY	1.0	0.0	6	0
3346	GOBP_FAS_SIGNALING_PATHWAY	1.0	0.0	5	0
3345	GOBP_DENDRITIC_CELL_MIGRATION	1.0	0.0	33	0
3344	GOBP_INTESTINAL_STEM_CELL_HOMEOSTASIS	1.0	0.0	5	0
3355	GOBP_MYOFIBROBLAST_DIFFERENTIATION	1.0	0.0	6	0
3343	GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_2_SIGNALING_PATHWAY	1.0	0.0	5	0
3341	GOBP_RESPONSE_TO_STEROL	1.0	0.0	30	0
3340	GOBP_AMELOBLAST_DIFFERENTIATION	1.0	0.0	5	0
3339	GOBP_LYMPH_VESSEL_MORPHOGENESIS	1.0	0.0	22	0
3338	GOBP_ATRIOVENTRICULAR_CANAL_DEVELOPMENT	1.0	0.0	13	0
757	GOBP_DNA_TEMPLATED_TRANSCRIPTION_TERMINATION	1.0	0.0	19	0
3335	GOBP_RESPONSE_TO_INCREASED_OXYGEN_LEVELS	1.0	0.0	26	0
3334	GOBP_CELLULAR_RESPONSE_TO_INCREASED_OXYGEN_LEVELS	1.0	0.0	12	0
3333	GOBP_PEPTIDYL_SERINE_AUTOPHOSPHORYLATION	1.0	0.0	9	0
3332	GOBP_RNA_GUANINE_N7_METHYLATION	1.0	0.0	4	0
3331	GOBP_7_METHYLGUANOSINE_CAP_HYPERMETHYLATION	1.0	0.0	8	0
3330	GOBP_RNA_CAPPING	1.0	0.0	18	0
3342	GOBP_CELLULAR_RESPONSE_TO_STEROL	1.0	0.0	20	0
3356	GOBP_TRAIL_ACTIVATED_APOPTOTIC_SIGNALING_PATHWAY	1.0	0.0	11	0
748	GOBP_APOPTOTIC_DNA_FRAGMENTATION	1.0	0.0	18	0
3360	GOBP_NEURON_DEATH_IN_RESPONSE_TO_OXIDATIVE_STRESS	1.0	0.0	31	0
743	GOBP_DOUBLE_STRAND_BREAK_REPAIR_VIA_NONHOMOLOGOUS_END_JOINING	1.0	0.0	57	0
3384	GOBP_PEPTIDYL_TYROSINE_AUTOPHOSPHORYLATION	1.0	0.0	21	0
3383	GOBP_P38MAPK_CASCADE	1.0	0.0	52	0
3382	GOBP_COLLAGEN_ACTIVATED_SIGNALING_PATHWAY	1.0	0.0	16	0
3381	GOBP_COLLAGEN_ACTIVATED_TYROSINE_KINASE_RECEPTOR_SIGNALING_PATHWAY	1.0	0.0	11	0
3380	GOBP_NIK_NF_KAPPAB_SIGNALING	1.0	0.0	121	0
746	GOBP_DNA_DEALKYLATION_INVOLVED_IN_DNA_REPAIR	1.0	0.0	9	0
747	GOBP_DNA_CATABOLIC_PROCESS	1.0	0.0	31	0
3377	GOBP_NON_CANONICAL_WNT_SIGNALING_PATHWAY_VIA_MAPK_CASCADE	1.0	0.0	7	0
3376	GOBP_APOLIPOPROTEIN_A_I_MEDIATED_SIGNALING_PATHWAY	1.0	0.0	5	0
3375	GOBP_REELIN_MEDIATED_SIGNALING_PATHWAY	1.0	0.0	7	0
3374	GOBP_NETRIN_ACTIVATED_SIGNALING_PATHWAY	1.0	0.0	8	0
3373	GOBP_G_PROTEIN_COUPLED_OPIOID_RECEPTOR_SIGNALING_PATHWAY	1.0	0.0	11	0
3372	GOBP_PARACRINE_SIGNALING	1.0	0.0	6	0
3371	GOBP_PROTEIN_DEMANNOSYLATION	1.0	0.0	16	0
3370	GOBP_ERAD_PATHWAY	1.0	0.0	102	0
3369	GOBP_ATF6_MEDIATED_UNFOLDED_PROTEIN_RESPONSE	1.0	0.0	9	0
3368	GOBP_PERK_MEDIATED_UNFOLDED_PROTEIN_RESPONSE	1.0	0.0	18	0
3367	GOBP_IRE1_MEDIATED_UNFOLDED_PROTEIN_RESPONSE	1.0	0.0	20	0
3366	GOBP_POSITIVE_REGULATION_OF_TRANSLATION_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	1.0	0.0	5	0
3365	GOBP_REGULATION_OF_TRANSLATION_INITIATION_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	1.0	0.0	8	0
3364	GOBP_REGULATION_OF_TRANSLATION_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	1.0	0.0	11	0
3363	GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_HYDROGEN_PEROXIDE	1.0	0.0	5	0
3362	GOBP_NEURON_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_OXIDATIVE_STRESS	1.0	0.0	8	0
3361	GOBP_NEURON_DEATH_IN_RESPONSE_TO_HYDROGEN_PEROXIDE	1.0	0.0	4	0
3388	GOBP_FC_RECEPTOR_SIGNALING_PATHWAY	1.0	0.0	52	0
3447	GOBP_NEGATIVE_REGULATION_OF_EPIDERMAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	1.0	0.0	27	0
736	GOBP_BASE_EXCISION_REPAIR_GAP_FILLING	1.0	0.0	13	0
3450	GOBP_REGULATION_OF_CATECHOLAMINE_METABOLIC_PROCESS	1.0	0.0	19	0
721	GOBP_DNA_TEMPLATED_DNA_REPLICATION	1.0	0.0	154	0
3538	GOBP_MIDDLE_EAR_MORPHOGENESIS	1.0	0.0	20	0
3537	GOBP_OUTER_EAR_MORPHOGENESIS	1.0	0.0	8	0
3534	GOBP_EYE_PHOTORECEPTOR_CELL_DEVELOPMENT	1.0	0.0	33	0
3533	GOBP_PHOTORECEPTOR_CELL_DEVELOPMENT	1.0	0.0	45	0
3532	GOBP_RIBONUCLEOSIDE_CATABOLIC_PROCESS	1.0	0.0	19	0
3531	GOBP_PURINE_NUCLEOSIDE_BIOSYNTHETIC_PROCESS	1.0	0.0	10	0
3530	GOBP_PROGESTERONE_METABOLIC_PROCESS	1.0	0.0	16	0
3529	GOBP_HORMONE_CATABOLIC_PROCESS	1.0	0.0	12	0
