	ontology	P	Beta	genes_in_set	overlapping_genes
2534	GOBP_REGULATION_OF_GLUCOCORTICOID_METABOLIC_PROCESS	1.0	0.0	11	0
2532	GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_PLASTICITY	1.0	0.0	9	0
2531	GOBP_PROTECTION_FROM_NON_HOMOLOGOUS_END_JOINING_AT_TELOMERE	1.0	0.0	10	0
1526	GOBP_REGULATION_OF_PLATELET_ACTIVATION	1.0	0.0	52	0
2528	GOBP_POSITIVE_REGULATION_OF_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY	1.0	0.0	10	0
2527	GOBP_NEGATIVE_REGULATION_OF_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY	1.0	0.0	13	0
2526	GOBP_REGULATION_OF_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY	1.0	0.0	27	0
2524	GOBP_POSITIVE_REGULATION_OF_HEAT_GENERATION	1.0	0.0	9	0
2523	GOBP_REGULATION_OF_HEAT_GENERATION	1.0	0.0	12	0
2522	GOBP_HEAT_GENERATION	1.0	0.0	17	0
1527	GOBP_NEGATIVE_REGULATION_OF_PLATELET_ACTIVATION	1.0	0.0	19	0
2518	GOBP_NEGATIVE_REGULATION_OF_NERVOUS_SYSTEM_PROCESS	1.0	0.0	17	0
2516	GOBP_POSITIVE_REGULATION_OF_MYELINATION	1.0	0.0	18	0
2515	GOBP_NEGATIVE_REGULATION_OF_MYELINATION	1.0	0.0	10	0
2514	GOBP_REGULATION_OF_MYELINATION	1.0	0.0	46	0
2513	GOBP_KILLING_OF_CELLS_OF_ANOTHER_ORGANISM	1.0	0.0	47	0
2512	GOBP_PLASMINOGEN_ACTIVATION	1.0	0.0	25	0
2510	GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_VESICLE_FUSION_TO_PRESYNAPTIC_ACTIVE_ZONE_MEMBRANE	1.0	0.0	6	0
2508	GOBP_POSITIVE_REGULATION_OF_FEVER_GENERATION	1.0	0.0	7	0
2598	GOBP_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY	1.0	0.0	60	0
2473	GOBP_REGULATION_OF_CELL_KILLING	1.0	0.0	110	0
2599	GOBP_ACTIVATION_OF_STORE_OPERATED_CALCIUM_CHANNEL_ACTIVITY	1.0	0.0	3	0
2601	GOBP_POSITIVE_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT	1.0	0.0	6	0
2693	GOBP_REGULATION_OF_MICROVILLUS_ASSEMBLY	1.0	0.0	6	0
2692	GOBP_REGULATION_OF_MICROVILLUS_LENGTH	1.0	0.0	7	0
2691	GOBP_REGULATION_OF_MICROVILLUS_ORGANIZATION	1.0	0.0	13	0
2690	GOBP_MICROVILLUS_ORGANIZATION	1.0	0.0	29	0
2689	GOBP_PROTEIN_EXIT_FROM_ENDOPLASMIC_RETICULUM	1.0	0.0	47	0
2687	GOBP_SOMITE_ROSTRAL_CAUDAL_AXIS_SPECIFICATION	1.0	0.0	11	0
2686	GOBP_POSITIVE_REGULATION_OF_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY	1.0	0.0	21	0
1505	GOBP_NEGATIVE_REGULATION_OF_HEART_RATE	1.0	0.0	10	0
2684	GOBP_LATE_ENDOSOME_TO_VACUOLE_TRANSPORT_VIA_MULTIVESICULAR_BODY_SORTING_PATHWAY	1.0	0.0	26	0
1503	GOBP_CENTRIOLE_CENTRIOLE_COHESION	1.0	0.0	14	0
2683	GOBP_ENDOSOME_TO_LYSOSOME_TRANSPORT_VIA_MULTIVESICULAR_BODY_SORTING_PATHWAY	1.0	0.0	17	0
2681	GOBP_CYTOKINETIC_PROCESS	1.0	0.0	39	0
2679	GOBP_RESPONSE_TO_MURAMYL_DIPEPTIDE	1.0	0.0	18	0
2678	GOBP_RESPONSE_TO_PEPTIDOGLYCAN	1.0	0.0	12	0
2677	GOBP_RESPONSE_TO_BACTERIAL_LIPOPROTEIN	1.0	0.0	8	0
2676	GOBP_DETECTION_OF_MOLECULE_OF_BACTERIAL_ORIGIN	1.0	0.0	11	0
2675	GOBP_REGULATION_OF_CDC42_PROTEIN_SIGNAL_TRANSDUCTION	1.0	0.0	8	0
2674	GOBP_CDC42_PROTEIN_SIGNAL_TRANSDUCTION	1.0	0.0	16	0
2673	GOBP_RAP_PROTEIN_SIGNAL_TRANSDUCTION	1.0	0.0	13	0
2672	GOBP_REGULATION_OF_RAB_PROTEIN_SIGNAL_TRANSDUCTION	1.0	0.0	7	0
2682	GOBP_MAINTENANCE_OF_PROTEIN_LOCATION_IN_CELL	1.0	0.0	63	0
2671	GOBP_RAB_PROTEIN_SIGNAL_TRANSDUCTION	1.0	0.0	21	0
2695	GOBP_REGULATION_OF_CELL_PROJECTION_SIZE	1.0	0.0	12	0
2698	GOBP_RESPONSE_TO_VITAMIN_K	1.0	0.0	7	0
2725	GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_1_ALPHA_PRODUCTION	1.0	0.0	2	0
2724	GOBP_NEGATIVE_REGULATION_OF_TYPE_II_INTERFERON_PRODUCTION	1.0	0.0	40	0
2723	GOBP_NEGATIVE_REGULATION_OF_INTERFERON_BETA_PRODUCTION	1.0	0.0	12	0
2722	GOBP_NEGATIVE_REGULATION_OF_INTERFERON_ALPHA_PRODUCTION	1.0	0.0	5	0
2721	GOBP_NEGATIVE_REGULATION_OF_CHEMOKINE_PRODUCTION	1.0	0.0	21	0
2720	GOBP_INTERLEUKIN_8_PRODUCTION	1.0	0.0	83	0
2719	GOBP_INTERLEUKIN_6_PRODUCTION	1.0	0.0	143	0
2718	GOBP_INTERLEUKIN_5_PRODUCTION	1.0	0.0	21	0
2717	GOBP_INTERLEUKIN_4_PRODUCTION	1.0	0.0	33	0
2696	GOBP_MITOCHONDRIAL_TRANSLATION	1.0	0.0	126	0
2716	GOBP_INTERLEUKIN_23_PRODUCTION	1.0	0.0	9	0
2713	GOBP_INTERLEUKIN_18_PRODUCTION	1.0	0.0	11	0
2712	GOBP_INTERLEUKIN_17_PRODUCTION	1.0	0.0	38	0
2711	GOBP_INTERLEUKIN_13_PRODUCTION	1.0	0.0	21	0
2709	GOBP_INTERLEUKIN_10_PRODUCTION	1.0	0.0	59	0
2707	GOBP_INTERLEUKIN_1_ALPHA_PRODUCTION	1.0	0.0	8	0
1502	GOBP_POSITIVE_REGULATION_OF_CELL_FATE_COMMITMENT	1.0	0.0	8	0
2702	GOBP_GRANULOCYTE_MACROPHAGE_COLONY_STIMULATING_FACTOR_PRODUCTION	1.0	0.0	17	0
2700	GOBP_PROTEIN_TRANSPORT_INTO_MEMBRANE_RAFT	1.0	0.0	4	0
2699	GOBP_PROTEIN_TRANSPORT_WITHIN_LIPID_BILAYER	1.0	0.0	6	0
1501	GOBP_NEGATIVE_REGULATION_OF_CELL_FATE_COMMITMENT	1.0	0.0	12	0
2669	GOBP_NEGATIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	1.0	0.0	28	0
2668	GOBP_OTOLITH_MORPHOGENESIS	1.0	0.0	5	0
2667	GOBP_NEGATIVE_REGULATION_OF_ENDOPLASMIC_RETICULUM_CALCIUM_ION_CONCENTRATION	1.0	0.0	8	0
2625	GOBP_ALANINE_TRANSPORT	1.0	0.0	18	0
2624	GOBP_PROSTAGLANDIN_SECRETION	1.0	0.0	18	0
1514	GOBP_RNA_SECONDARY_STRUCTURE_UNWINDING	1.0	0.0	9	0
2622	GOBP_REGULATION_OF_PROSTAGLANDIN_SECRETION	1.0	0.0	14	0
2621	GOBP_REGULATION_OF_ICOSANOID_SECRETION	1.0	0.0	22	0
2620	GOBP_AXON_ENSHEATHMENT_IN_CENTRAL_NERVOUS_SYSTEM	1.0	0.0	25	0
2619	GOBP_CENTRAL_NERVOUS_SYSTEM_MYELIN_FORMATION	1.0	0.0	7	0
2618	GOBP_MYELIN_ASSEMBLY	1.0	0.0	22	0
2617	GOBP_PERIPHERAL_NERVOUS_SYSTEM_MYELIN_MAINTENANCE	1.0	0.0	8	0
2626	GOBP_SERINE_TRANSPORT	1.0	0.0	11	0
2616	GOBP_CENTRAL_NERVOUS_SYSTEM_MYELIN_MAINTENANCE	1.0	0.0	4	0
2614	GOBP_NEGATIVE_REGULATION_OF_GONADOTROPIN_SECRETION	1.0	0.0	7	0
2613	GOBP_REGULATION_OF_GONADOTROPIN_SECRETION	1.0	0.0	11	0
2612	GOBP_LUTEINIZING_HORMONE_SECRETION	1.0	0.0	10	0
2611	GOBP_GONADOTROPIN_SECRETION	1.0	0.0	16	0
2607	GOBP_IMP_SALVAGE	1.0	0.0	5	0
2606	GOBP_GMP_SALVAGE	1.0	0.0	5	0
2605	GOBP_PURINE_NUCLEOTIDE_SALVAGE	1.0	0.0	10	0
2603	GOBP_DENSE_CORE_GRANULE_LOCALIZATION	1.0	0.0	9	0
2602	GOBP_SECRETORY_GRANULE_LOCALIZATION	1.0	0.0	12	0
2615	GOBP_POSITIVE_REGULATION_OF_GONADOTROPIN_SECRETION	1.0	0.0	7	0
2627	GOBP_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION	1.0	0.0	48	0
2628	GOBP_NEGATIVE_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION	1.0	0.0	21	0
2629	GOBP_POSITIVE_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION	1.0	0.0	21	0
1507	GOBP_MESENCHYMAL_CELL_PROLIFERATION	1.0	0.0	43	0
1508	GOBP_REGULATION_OF_MESENCHYMAL_CELL_PROLIFERATION	1.0	0.0	31	0
2664	GOBP_NEGATIVE_REGULATION_OF_CYTOKINESIS	1.0	0.0	7	0
2660	GOBP_POSITIVE_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	1.0	0.0	87	0
2657	GOBP_POSITIVE_REGULATION_OF_PHOSPHOLIPASE_A2_ACTIVITY	1.0	0.0	5	0
2656	GOBP_REGULATION_OF_PHOSPHOLIPASE_A2_ACTIVITY	1.0	0.0	11	0
2655	GOBP_POSITIVE_REGULATION_OF_SODIUM_PROTON_ANTIPORTER_ACTIVITY	1.0	0.0	5	0
2654	GOBP_REGULATION_OF_SODIUM_PROTON_ANTIPORTER_ACTIVITY	1.0	0.0	7	0
1511	GOBP_REGULATION_OF_GASTRULATION	1.0	0.0	15	0
2646	GOBP_REGULATION_OF_INTRACELLULAR_LIPID_TRANSPORT	1.0	0.0	8	0
2645	GOBP_POSITIVE_REGULATION_OF_STEROL_TRANSPORT	1.0	0.0	37	0
2644	GOBP_NEGATIVE_REGULATION_OF_STEROL_TRANSPORT	1.0	0.0	13	0
2642	GOBP_POSITIVE_REGULATION_OF_LIPID_TRANSPORT	1.0	0.0	85	0
2641	GOBP_NEGATIVE_REGULATION_OF_LIPID_TRANSPORT	1.0	0.0	28	0
2637	GOBP_INTRACELLULAR_OXYGEN_HOMEOSTASIS	1.0	0.0	6	0
1512	GOBP_INTERCELLULAR_TRANSPORT	1.0	0.0	10	0
2634	GOBP_NEGATIVE_REGULATION_OF_HORMONE_BIOSYNTHETIC_PROCESS	1.0	0.0	10	0
2633	GOBP_POSITIVE_REGULATION_OF_HORMONE_METABOLIC_PROCESS	1.0	0.0	15	0
2632	GOBP_NEGATIVE_REGULATION_OF_HORMONE_METABOLIC_PROCESS	1.0	0.0	12	0
2631	GOBP_REGULATION_OF_HORMONE_METABOLIC_PROCESS	1.0	0.0	39	0
2630	GOBP_REGULATION_OF_ALDOSTERONE_METABOLIC_PROCESS	1.0	0.0	8	0
2600	GOBP_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT	1.0	0.0	15	0
2727	GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_10_PRODUCTION	1.0	0.0	20	0
1540	GOBP_MIRNA_CATABOLIC_PROCESS	1.0	0.0	8	0
1542	GOBP_POSITIVE_REGULATION_OF_LAMELLIPODIUM_ASSEMBLY	1.0	0.0	28	0
2298	GOBP_HYALURONAN_CATABOLIC_PROCESS	1.0	0.0	14	0
2297	GOBP_HYALURONAN_BIOSYNTHETIC_PROCESS	1.0	0.0	13	0
2296	GOBP_HYALURONAN_METABOLIC_PROCESS	1.0	0.0	33	0
1586	GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_DISASSEMBLY	1.0	0.0	13	0
2294	GOBP_DERMATAN_SULFATE_BIOSYNTHETIC_PROCESS	1.0	0.0	5	0
2293	GOBP_CHONDROITIN_SULFATE_CATABOLIC_PROCESS	1.0	0.0	5	0
2292	GOBP_CHONDROITIN_SULFATE_BIOSYNTHETIC_PROCESS	1.0	0.0	18	0
2291	GOBP_DERMATAN_SULFATE_METABOLIC_PROCESS	1.0	0.0	9	0
1587	GOBP_NEGATIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_DISASSEMBLY	1.0	0.0	4	0
2302	GOBP_EOSINOPHIL_DIFFERENTIATION	1.0	0.0	5	0
2289	GOBP_HEPARAN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS	1.0	0.0	15	0
2287	GOBP_COLLAGEN_FIBRIL_ORGANIZATION	1.0	0.0	61	0
2286	GOBP_NITRIC_OXIDE_TRANSPORT	1.0	0.0	5	0
1588	GOBP_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	1.0	0.0	96	0
2282	GOBP_REGULATION_OF_DNA_TEMPLATED_DNA_REPLICATION_INITIATION	1.0	0.0	15	0
2280	GOBP_PROTEOGLYCAN_CATABOLIC_PROCESS	1.0	0.0	11	0
1589	GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	1.0	0.0	54	0
2276	GOBP_PANCREATIC_JUICE_SECRETION	1.0	0.0	13	0
2274	GOBP_PROTEIN_IMPORT_INTO_MITOCHONDRIAL_MATRIX	1.0	0.0	19	0
2273	GOBP_SPHINGOLIPID_CATABOLIC_PROCESS	1.0	0.0	30	0
2288	GOBP_HEPARAN_SULFATE_PROTEOGLYCAN_CATABOLIC_PROCESS	1.0	0.0	9	0
2270	GOBP_WATER_HOMEOSTASIS	1.0	0.0	37	0
2303	GOBP_NEUTROPHIL_DIFFERENTIATION	1.0	0.0	10	0
2305	GOBP_MACROPHAGE_DIFFERENTIATION	1.0	0.0	54	0
2329	GOBP_MEMBRANE_DISASSEMBLY	1.0	0.0	10	0
2328	GOBP_FRUCTOSE_1_6_BISPHOSPHATE_METABOLIC_PROCESS	1.0	0.0	9	0
2327	GOBP_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	1.0	0.0	68	0
2326	GOBP_ADRENAL_GLAND_DEVELOPMENT	1.0	0.0	28	0
2325	GOBP_STABILIZATION_OF_MEMBRANE_POTENTIAL	1.0	0.0	17	0
2324	GOBP_TRANSEPITHELIAL_CHLORIDE_TRANSPORT	1.0	0.0	9	0
1576	GOBP_EPITHELIAL_STRUCTURE_MAINTENANCE	1.0	0.0	30	0
2321	GOBP_POLY_N_ACETYLLACTOSAMINE_METABOLIC_PROCESS	1.0	0.0	6	0
2318	GOBP_INTESTINAL_CHOLESTEROL_ABSORPTION	1.0	0.0	18	0
1585	GOBP_POSITIVE_REGULATION_OF_COLLAGEN_METABOLIC_PROCESS	1.0	0.0	24	0
1581	GOBP_NEGATIVE_REGULATION_OF_NOREPINEPHRINE_SECRETION	1.0	0.0	5	0
1583	GOBP_REGULATION_OF_COLLAGEN_METABOLIC_PROCESS	1.0	0.0	37	0
2314	GOBP_MAINTENANCE_OF_GASTROINTESTINAL_EPITHELIUM	1.0	0.0	20	0
2313	GOBP_APOPTOTIC_CHROMOSOME_CONDENSATION	1.0	0.0	5	0
2312	GOBP_CHROMOSOME_CONDENSATION	1.0	0.0	31	0
2311	GOBP_LIPID_GLYCOSYLATION	1.0	0.0	10	0
1584	GOBP_NEGATIVE_REGULATION_OF_COLLAGEN_METABOLIC_PROCESS	1.0	0.0	10	0
2308	GOBP_AUTOPHAGY_OF_PEROXISOME	1.0	0.0	9	0
2307	GOBP_SKELETAL_MUSCLE_THIN_FILAMENT_ASSEMBLY	1.0	0.0	7	0
2306	GOBP_MALE_SEX_DETERMINATION	1.0	0.0	13	0
1582	GOBP_GANGLIOSIDE_BIOSYNTHETIC_PROCESS_VIA_LACTOSYLCERAMIDE	1.0	0.0	6	0
2269	GOBP_NATURAL_KILLER_CELL_ACTIVATION	1.0	0.0	100	0
1590	GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	1.0	0.0	34	0
2265	GOBP_PROTEIN_REPAIR	1.0	0.0	7	0
1604	GOBP_POSITIVE_REGULATION_OF_NITRIC_OXIDE_MEDIATED_SIGNAL_TRANSDUCTION	1.0	0.0	4	0
2222	GOBP_MOLTING_CYCLE_PROCESS	1.0	0.0	94	0
2220	GOBP_REGULATION_OF_RHODOPSIN_MEDIATED_SIGNALING_PATHWAY	1.0	0.0	10	0
2219	GOBP_CORPUS_CALLOSUM_DEVELOPMENT	1.0	0.0	25	0
1606	GOBP_POSITIVE_REGULATION_OF_CGMP_MEDIATED_SIGNALING	1.0	0.0	6	0
2217	GOBP_TELENCEPHALON_GLIAL_CELL_MIGRATION	1.0	0.0	24	0
2216	GOBP_TANGENTIAL_MIGRATION_FROM_THE_SUBVENTRICULAR_ZONE_TO_THE_OLFACTORY_BULB	1.0	0.0	8	0
1607	GOBP_NEGATIVE_REGULATION_OF_CGMP_MEDIATED_SIGNALING	1.0	0.0	6	0
2214	GOBP_NEURAL_PLATE_ANTERIOR_POSTERIOR_REGIONALIZATION	1.0	0.0	5	0
2229	GOBP_PROTEIN_MATURATION_BY_PROTEIN_FOLDING	1.0	0.0	7	0
1608	GOBP_REGULATION_OF_PLASMINOGEN_ACTIVATION	1.0	0.0	17	0
2209	GOBP_HYPOTHALAMUS_CELL_DIFFERENTIATION	1.0	0.0	13	0
2208	GOBP_TELENCEPHALON_REGIONALIZATION	1.0	0.0	12	0
2207	GOBP_ANTERIOR_COMMISSURE_MORPHOGENESIS	1.0	0.0	7	0
2206	GOBP_CORTICOSPINAL_TRACT_MORPHOGENESIS	1.0	0.0	7	0
1610	GOBP_NEGATIVE_REGULATION_OF_PLASMINOGEN_ACTIVATION	1.0	0.0	8	0
1612	GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_CHEMOTAXIS	1.0	0.0	19	0
2201	GOBP_POSITIVE_REGULATION_OF_CEREBELLAR_GRANULE_CELL_PRECURSOR_PROLIFERATION	1.0	0.0	8	0
2200	GOBP_CEREBELLAR_PURKINJE_CELL_GRANULE_CELL_PRECURSOR_CELL_SIGNALING_INVOLVED_IN_REGULATION_OF_GRANULE_CELL_PRECURSOR_CELL_PROLIFERATION	1.0	0.0	5	0
2199	GOBP_REGULATION_OF_CEREBELLAR_GRANULE_CELL_PRECURSOR_PROLIFERATION	1.0	0.0	11	0
1609	GOBP_POSITIVE_REGULATION_OF_PLASMINOGEN_ACTIVATION	1.0	0.0	7	0
2230	GOBP_DIGESTIVE_SYSTEM_PROCESS	1.0	0.0	104	0
1603	GOBP_REGULATION_OF_NITRIC_OXIDE_MEDIATED_SIGNAL_TRANSDUCTION	1.0	0.0	10	0
2234	GOBP_MAMMALIAN_OOGENESIS_STAGE	1.0	0.0	11	0
2263	GOBP_INSULIN_PROCESSING	1.0	0.0	8	0
1594	GOBP_NEGATIVE_REGULATION_OF_HYDROGEN_PEROXIDE_METABOLIC_PROCESS	1.0	0.0	7	0
2261	GOBP_ACTIN_MODIFICATION	1.0	0.0	4	0
2260	GOBP_PARALLEL_ACTIN_FILAMENT_BUNDLE_ASSEMBLY	1.0	0.0	7	0
2259	GOBP_ACTIN_FILAMENT_DEPOLYMERIZATION	1.0	0.0	54	0
2257	GOBP_MICROVILLUS_ASSEMBLY	1.0	0.0	21	0
1595	GOBP_REGULATION_OF_HYDROGEN_PEROXIDE_BIOSYNTHETIC_PROCESS	1.0	0.0	7	0
1598	GOBP_POSITIVE_REGULATION_OF_PROTEIN_KINASE_A_SIGNALING	1.0	0.0	9	0
2252	GOBP_MAINTENANCE_OF_CELL_POLARITY	1.0	0.0	18	0
2250	GOBP_INTRACELLULAR_POTASSIUM_ION_HOMEOSTASIS	1.0	0.0	15	0
2249	GOBP_INTRACELLULAR_MONOATOMIC_ANION_HOMEOSTASIS	1.0	0.0	11	0
1599	GOBP_REGULATION_OF_MACROPHAGE_DERIVED_FOAM_CELL_DIFFERENTIATION	1.0	0.0	31	0
1600	GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_DERIVED_FOAM_CELL_DIFFERENTIATION	1.0	0.0	18	0
1601	GOBP_NEGATIVE_REGULATION_OF_MACROPHAGE_DERIVED_FOAM_CELL_DIFFERENTIATION	1.0	0.0	13	0
2245	GOBP_NEURONAL_SIGNAL_TRANSDUCTION	1.0	0.0	6	0
2244	GOBP_CD40_SIGNALING_PATHWAY	1.0	0.0	15	0
2243	GOBP_SIGNAL_TRANSDUCTION_INVOLVED_IN_REGULATION_OF_GENE_EXPRESSION	1.0	0.0	22	0
1602	GOBP_REGULATION_OF_LONG_CHAIN_FATTY_ACID_IMPORT_ACROSS_PLASMA_MEMBRANE	1.0	0.0	6	0
2239	GOBP_DNA_STRAND_ELONGATION	1.0	0.0	36	0
2238	GOBP_PROTEIN_TO_MEMBRANE_DOCKING	1.0	0.0	5	0
2237	GOBP_MEMBRANE_TO_MEMBRANE_DOCKING	1.0	0.0	5	0
2330	GOBP_SIRNA_PROCESSING	1.0	0.0	8	0
1541	GOBP_REGULATION_OF_LAMELLIPODIUM_ASSEMBLY	1.0	0.0	39	0
1575	GOBP_ECTODERMAL_CELL_DIFFERENTIATION	1.0	0.0	6	0
2333	GOBP_UBIQUITIN_DEPENDENT_ERAD_PATHWAY	1.0	0.0	77	0
1553	GOBP_NEGATIVE_REGULATION_OF_SCHWANN_CELL_PROLIFERATION	1.0	0.0	8	0
2430	GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_INDEPENDENT_DECAY	1.0	0.0	7	0
2428	GOBP_EMBRYONIC_CAMERA_TYPE_EYE_DEVELOPMENT	1.0	0.0	37	0
2426	GOBP_NEGATIVE_REGULATION_OF_HISTONE_DEACETYLATION	1.0	0.0	4	0
2424	GOBP_POSITIVE_REGULATION_OF_HISTONE_METHYLATION	1.0	0.0	39	0
2423	GOBP_NEGATIVE_REGULATION_OF_HISTONE_METHYLATION	1.0	0.0	11	0
2422	GOBP_REGULATION_OF_HISTONE_METHYLATION	1.0	0.0	54	0
2418	GOBP_CHROMATIN_REMODELING_AT_CENTROMERE	1.0	0.0	8	0
2417	GOBP_PRE_MIRNA_PROCESSING	1.0	0.0	13	0
2434	GOBP_NEURON_PROJECTION_REGENERATION	1.0	0.0	54	0
2416	GOBP_PRIMARY_MIRNA_PROCESSING	1.0	0.0	17	0
2413	GOBP_MYOSIN_FILAMENT_ORGANIZATION	1.0	0.0	6	0
2410	GOBP_ENDOCRINE_PANCREAS_DEVELOPMENT	1.0	0.0	45	0
2409	GOBP_EXOCRINE_PANCREAS_DEVELOPMENT	1.0	0.0	7	0
2407	GOBP_RESPONSE_TO_CAFFEINE	1.0	0.0	13	0
2406	GOBP_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE	1.0	0.0	70	0
2405	GOBP_ASTRAL_MICROTUBULE_ORGANIZATION	1.0	0.0	10	0
2404	GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_CYTOSKELETON_POLARITY	1.0	0.0	7	0
2403	GOBP_POSITIVE_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	1.0	0.0	13	0
2402	GOBP_NEGATIVE_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	1.0	0.0	10	0
2415	GOBP_RNA_MEDIATED_HETEROCHROMATIN_FORMATION	1.0	0.0	5	0
2401	GOBP_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	1.0	0.0	27	0
1552	GOBP_PROGRAMMED_CELL_DEATH_INVOLVED_IN_CELL_DEVELOPMENT	1.0	0.0	25	0
1551	GOBP_NEGATIVE_REGULATION_OF_CARDIAC_MUSCLE_ADAPTATION	1.0	0.0	7	0
2464	GOBP_LYMPHOCYTE_COSTIMULATION	1.0	0.0	46	0
2463	GOBP_MEMBRANE_PROTEIN_INTRACELLULAR_DOMAIN_PROTEOLYSIS	1.0	0.0	13	0
1543	GOBP_NEGATIVE_REGULATION_OF_LAMELLIPODIUM_ASSEMBLY	1.0	0.0	4	0
2461	GOBP_POSITIVE_REGULATION_OF_GUANYLATE_CYCLASE_ACTIVITY	1.0	0.0	5	0
2460	GOBP_REGULATION_OF_GUANYLATE_CYCLASE_ACTIVITY	1.0	0.0	8	0
2457	GOBP_POSITIVE_REGULATION_OF_PSEUDOPODIUM_ASSEMBLY	1.0	0.0	10	0
2456	GOBP_PSEUDOPODIUM_ORGANIZATION	1.0	0.0	13	0
1549	GOBP_REGULATION_OF_CARDIAC_MUSCLE_ADAPTATION	1.0	0.0	10	0
2454	GOBP_POST_TRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE_TRANSLOCATION	1.0	0.0	9	0
2440	GOBP_REGULATION_OF_MICROTUBULE_DEPOLYMERIZATION	1.0	0.0	28	0
2453	GOBP_PEPTIDE_MODIFICATION	1.0	0.0	6	0
2451	GOBP_SCF_DEPENDENT_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	1.0	0.0	44	0
1550	GOBP_POSITIVE_REGULATION_OF_CARDIAC_MUSCLE_ADAPTATION	1.0	0.0	2	0
2449	GOBP_REGULATION_OF_AXON_DIAMETER	1.0	0.0	4	0
2448	GOBP_DEVELOPMENTAL_INDUCTION	1.0	0.0	35	0
2447	GOBP_RRNA_3_END_PROCESSING	1.0	0.0	10	0
2446	GOBP_MRNA_3_END_PROCESSING	1.0	0.0	54	0
2445	GOBP_RNA_3_END_PROCESSING	1.0	0.0	94	0
2443	GOBP_TRNA_PSEUDOURIDINE_SYNTHESIS	1.0	0.0	6	0
2442	GOBP_RRNA_PSEUDOURIDINE_SYNTHESIS	1.0	0.0	8	0
2452	GOBP_RRNA_METHYLATION	1.0	0.0	20	0
2400	GOBP_MIDBRAIN_HINDBRAIN_BOUNDARY_DEVELOPMENT	1.0	0.0	7	0
2399	GOBP_OTIC_VESICLE_FORMATION	1.0	0.0	8	0
2398	GOBP_PARANODAL_JUNCTION_ASSEMBLY	1.0	0.0	6	0
2362	GOBP_INTRACELLULAR_PHOSPHATE_ION_HOMEOSTASIS	1.0	0.0	10	0
2361	GOBP_POLYKETIDE_METABOLIC_PROCESS	1.0	0.0	10	0
2358	GOBP_UBIQUITIN_DEPENDENT_SMAD_PROTEIN_CATABOLIC_PROCESS	1.0	0.0	6	0
2357	GOBP_PML_BODY_ORGANIZATION	1.0	0.0	6	0
1564	GOBP_POSITIVE_REGULATION_OF_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	1.0	0.0	5	0
2354	GOBP_FEMALE_GENITALIA_DEVELOPMENT	1.0	0.0	18	0
2353	GOBP_MALE_GENITALIA_DEVELOPMENT	1.0	0.0	23	0
2348	GOBP_NEGATIVE_REGULATION_OF_AXON_EXTENSION	1.0	0.0	45	0
2347	GOBP_NEGATIVE_REGULATION_OF_BMP_SIGNALING_PATHWAY	1.0	0.0	54	0
