	ontology	P	Beta	genes_in_set	overlapping_genes
392	GOBP_MYELOID_LEUKOCYTE_DIFFERENTIATION	1.0	0.0	221	0
391	GOBP_SOMATIC_DIVERSIFICATION_OF_IMMUNE_RECEPTORS_VIA_SOMATIC_MUTATION	1.0	0.0	13	0
390	GOBP_MAST_CELL_CHEMOTAXIS	1.0	0.0	11	0
389	GOBP_MONOCYTE_CHEMOTAXIS	1.0	0.0	69	0
400	GOBP_POSITIVE_REGULATION_OF_DENDRITIC_CELL_ANTIGEN_PROCESSING_AND_PRESENTATION	1.0	0.0	7	0
388	GOBP_CHRONIC_INFLAMMATORY_RESPONSE	1.0	0.0	20	0
418	GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_MIGRATION	1.0	0.0	48	0
424	GOBP_NEGATIVE_REGULATION_OF_CELLULAR_EXTRAVASATION	1.0	0.0	8	0
448	GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	1.0	0.0	79	0
447	GOBP_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	1.0	0.0	35	0
446	GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	1.0	0.0	31	0
445	GOBP_NEGATIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	1.0	0.0	21	0
444	GOBP_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	1.0	0.0	51	0
443	GOBP_POSITIVE_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY	1.0	0.0	35	0
442	GOBP_NEGATIVE_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY	1.0	0.0	16	0
441	GOBP_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY	1.0	0.0	56	0
440	GOBP_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY	1.0	0.0	65	0
439	GOBP_NEGATIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY	1.0	0.0	27	0
438	GOBP_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY	1.0	0.0	93	0
421	GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS	1.0	0.0	20	0
437	GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY	1.0	0.0	116	0
435	GOBP_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY	1.0	0.0	174	0
434	GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	1.0	0.0	137	0
433	GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	1.0	0.0	68	0
432	GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	1.0	0.0	234	0
431	GOBP_POSITIVE_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	1.0	0.0	127	0
430	GOBP_NEGATIVE_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	1.0	0.0	47	0
429	GOBP_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	1.0	0.0	180	0
428	GOBP_POSITIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	1.0	0.0	251	0
427	GOBP_NEGATIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	1.0	0.0	122	0
426	GOBP_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	1.0	0.0	366	0
425	GOBP_POSITIVE_REGULATION_OF_CELLULAR_EXTRAVASATION	1.0	0.0	17	0
436	GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY	1.0	0.0	56	0
449	GOBP_NEGATIVE_REGULATION_OF_T_CELL_CYTOKINE_PRODUCTION	1.0	0.0	11	0
387	GOBP_RESPIRATORY_BURST_INVOLVED_IN_INFLAMMATORY_RESPONSE	1.0	0.0	8	0
385	GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_INVOLVED_IN_INFLAMMATORY_RESPONSE	1.0	0.0	82	0
349	GOBP_COMPLEMENT_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	1.0	0.0	11	0
348	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_IB	1.0	0.0	17	0
347	GOBP_T_CELL_MEDIATED_IMMUNE_RESPONSE_TO_TUMOR_CELL	1.0	0.0	9	0
346	GOBP_NATURAL_KILLER_CELL_MEDIATED_IMMUNE_RESPONSE_TO_TUMOR_CELL	1.0	0.0	10	0
345	GOBP_IMMUNE_RESPONSE_TO_TUMOR_CELL	1.0	0.0	24	0
344	GOBP_MYELOID_DENDRITIC_CELL_CHEMOTAXIS	1.0	0.0	5	0
343	GOBP_DENDRITIC_CELL_CHEMOTAXIS	1.0	0.0	26	0
342	GOBP_IMMUNOGLOBULIN_PRODUCTION_INVOLVED_IN_IMMUNOGLOBULIN_MEDIATED_IMMUNE_RESPONSE	1.0	0.0	66	0
341	GOBP_IMMUNOGLOBULIN_PRODUCTION	1.0	0.0	114	0
340	GOBP_MYELOID_DENDRITIC_CELL_CYTOKINE_PRODUCTION	1.0	0.0	7	0
339	GOBP_DENDRITIC_CELL_CYTOKINE_PRODUCTION	1.0	0.0	18	0
350	GOBP_FC_RECEPTOR_MEDIATED_STIMULATORY_SIGNALING_PATHWAY	1.0	0.0	31	0
338	GOBP_NATURAL_KILLER_CELL_CYTOKINE_PRODUCTION	1.0	0.0	9	0
336	GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	1.0	0.0	119	0
335	GOBP_CD4_POSITIVE_CD25_POSITIVE_ALPHA_BETA_REGULATORY_T_CELL_DIFFERENTIATION	1.0	0.0	10	0
334	GOBP_T_CELL_LINEAGE_COMMITMENT	1.0	0.0	30	0
330	GOBP_PRO_B_CELL_DIFFERENTIATION	1.0	0.0	12	0
329	GOBP_IMMATURE_B_CELL_DIFFERENTIATION	1.0	0.0	12	0
328	GOBP_B_CELL_LINEAGE_COMMITMENT	1.0	0.0	6	0
327	GOBP_NATURAL_KILLER_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	1.0	0.0	35	0
326	GOBP_B_CELL_PROLIFERATION_INVOLVED_IN_IMMUNE_RESPONSE	1.0	0.0	6	0
325	GOBP_LYMPHOID_PROGENITOR_CELL_DIFFERENTIATION	1.0	0.0	24	0
324	GOBP_MYELOID_PROGENITOR_CELL_DIFFERENTIATION	1.0	0.0	9	0
323	GOBP_PLASMA_CELL_DIFFERENTIATION	1.0	0.0	9	0
337	GOBP_T_CELL_CYTOKINE_PRODUCTION	1.0	0.0	38	0
386	GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	1.0	0.0	55	0
351	GOBP_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_PHAGOCYTOSIS	1.0	0.0	25	0
354	GOBP_ACUTE_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	1.0	0.0	24	0
384	GOBP_ACUTE_INFLAMMATORY_RESPONSE	1.0	0.0	111	0
383	GOBP_HYPERSENSITIVITY	1.0	0.0	12	0
382	GOBP_LEUKOCYTE_MIGRATION_INVOLVED_IN_INFLAMMATORY_RESPONSE	1.0	0.0	19	0
379	GOBP_T_CELL_TOLERANCE_INDUCTION	1.0	0.0	15	0
378	GOBP_TOLERANCE_INDUCTION_TO_SELF_ANTIGEN	1.0	0.0	5	0
377	GOBP_TOLERANCE_INDUCTION	1.0	0.0	28	0
376	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II	1.0	0.0	33	0
375	GOBP_PEPTIDE_ANTIGEN_ASSEMBLY_WITH_MHC_CLASS_II_PROTEIN_COMPLEX	1.0	0.0	14	0
374	GOBP_PEPTIDE_ANTIGEN_ASSEMBLY_WITH_MHC_PROTEIN_COMPLEX	1.0	0.0	18	0
373	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_PEPTIDE_ANTIGEN	1.0	0.0	24	0
372	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN	1.0	0.0	38	0
352	GOBP_IMMUNE_COMPLEX_CLEARANCE	1.0	0.0	5	0
371	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_VIA_MHC_CLASS_IB	1.0	0.0	24	0
368	GOBP_GERMINAL_CENTER_FORMATION	1.0	0.0	14	0
367	GOBP_TOLERANCE_INDUCTION_DEPENDENT_UPON_IMMUNE_RESPONSE	1.0	0.0	6	0
366	GOBP_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS	1.0	0.0	294	0
365	GOBP_T_CELL_ANTIGEN_PROCESSING_AND_PRESENTATION	1.0	0.0	4	0
364	GOBP_T_CELL_MEDIATED_IMMUNITY	1.0	0.0	119	0
363	GOBP_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN	1.0	0.0	46	0
362	GOBP_LYMPHOCYTE_MEDIATED_IMMUNITY	1.0	0.0	284	0
361	GOBP_MAST_CELL_MEDIATED_IMMUNITY	1.0	0.0	58	0
360	GOBP_EOSINOPHIL_MEDIATED_IMMUNITY	1.0	0.0	8	0
358	GOBP_TYPE_II_HYPERSENSITIVITY	1.0	0.0	5	0
355	GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	1.0	0.0	228	0
369	GOBP_DENDRITIC_CELL_ANTIGEN_PROCESSING_AND_PRESENTATION	1.0	0.0	14	0
321	GOBP_GERMINAL_CENTER_B_CELL_DIFFERENTIATION	1.0	0.0	9	0
450	GOBP_POSITIVE_REGULATION_OF_T_CELL_CYTOKINE_PRODUCTION	1.0	0.0	26	0
452	GOBP_CELL_SURFACE_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	1.0	0.0	52	0
559	GOBP_HIS_PURKINJE_SYSTEM_DEVELOPMENT	1.0	0.0	7	0
558	GOBP_SINOATRIAL_NODE_DEVELOPMENT	1.0	0.0	12	0
557	GOBP_ATRIOVENTRICULAR_NODE_DEVELOPMENT	1.0	0.0	8	0
556	GOBP_CARDIAC_CONDUCTION_SYSTEM_DEVELOPMENT	1.0	0.0	36	0
555	GOBP_ENDOCARDIUM_MORPHOGENESIS	1.0	0.0	6	0
554	GOBP_MORPHOGENESIS_OF_AN_ENDOTHELIUM	1.0	0.0	17	0
552	GOBP_ENDOCARDIUM_DEVELOPMENT	1.0	0.0	12	0
551	GOBP_REGULATION_OF_ANIMAL_ORGAN_FORMATION	1.0	0.0	29	0
550	GOBP_OUTFLOW_TRACT_MORPHOGENESIS	1.0	0.0	80	0
549	GOBP_MUSCULAR_SEPTUM_MORPHOGENESIS	1.0	0.0	5	0
548	GOBP_MEMBRANOUS_SEPTUM_MORPHOGENESIS	1.0	0.0	7	0
560	GOBP_HEART_VALVE_DEVELOPMENT	1.0	0.0	71	0
547	GOBP_OUTFLOW_TRACT_SEPTUM_MORPHOGENESIS	1.0	0.0	26	0
544	GOBP_SECONDARY_HEART_FIELD_SPECIFICATION	1.0	0.0	11	0
543	GOBP_HEART_FIELD_SPECIFICATION	1.0	0.0	18	0
542	GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_ENDOTHELIN	1.0	0.0	6	0
541	GOBP_RENAL_WATER_TRANSPORT	1.0	0.0	8	0
540	GOBP_RENAL_SODIUM_ION_TRANSPORT	1.0	0.0	13	0
539	GOBP_REGULATION_OF_GLOMERULAR_FILTRATION	1.0	0.0	10	0
538	GOBP_RENAL_WATER_HOMEOSTASIS	1.0	0.0	23	0
537	GOBP_NEGATIVE_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE	1.0	0.0	21	0
533	GOBP_RENAL_CONTROL_OF_PERIPHERAL_VASCULAR_RESISTANCE_INVOLVED_IN_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE	1.0	0.0	5	0
532	GOBP_RENAL_SYSTEM_PROCESS_INVOLVED_IN_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE	1.0	0.0	25	0
531	GOBP_REGULATION_OF_HEART_RATE_BY_CHEMICAL_SIGNAL	1.0	0.0	6	0
545	GOBP_DETERMINATION_OF_LEFT_RIGHT_ASYMMETRY_IN_LATERAL_MESODERM	1.0	0.0	8	0
530	GOBP_REGULATION_OF_THE_FORCE_OF_HEART_CONTRACTION_BY_CHEMICAL_SIGNAL	1.0	0.0	5	0
561	GOBP_ATRIOVENTRICULAR_VALVE_DEVELOPMENT	1.0	0.0	27	0
563	GOBP_TRICUSPID_VALVE_DEVELOPMENT	1.0	0.0	6	0
587	GOBP_CARDIAC_VENTRICLE_DEVELOPMENT	1.0	0.0	122	0
586	GOBP_CARDIAC_ATRIUM_DEVELOPMENT	1.0	0.0	35	0
585	GOBP_VENTRICULAR_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT	1.0	0.0	55	0
584	GOBP_ATRIAL_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT	1.0	0.0	22	0
583	GOBP_VENTRICULAR_COMPACT_MYOCARDIUM_MORPHOGENESIS	1.0	0.0	8	0
582	GOBP_VENTRICULAR_TRABECULA_MYOCARDIUM_MORPHOGENESIS	1.0	0.0	14	0
581	GOBP_CARDIAC_RIGHT_VENTRICLE_MORPHOGENESIS	1.0	0.0	20	0
580	GOBP_CARDIAC_LEFT_VENTRICLE_MORPHOGENESIS	1.0	0.0	15	0
579	GOBP_CARDIAC_VENTRICLE_FORMATION	1.0	0.0	10	0
578	GOBP_CARDIAC_ATRIUM_MORPHOGENESIS	1.0	0.0	27	0
577	GOBP_CARDIAC_VENTRICLE_MORPHOGENESIS	1.0	0.0	71	0
562	GOBP_MITRAL_VALVE_DEVELOPMENT	1.0	0.0	12	0
576	GOBP_CARDIAC_CHAMBER_FORMATION	1.0	0.0	14	0
574	GOBP_CARDIAC_CHAMBER_DEVELOPMENT	1.0	0.0	161	0
573	GOBP_ENDOCARDIAL_CUSHION_MORPHOGENESIS	1.0	0.0	43	0
572	GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_INVOLVED_IN_ENDOCARDIAL_CUSHION_FORMATION	1.0	0.0	20	0
571	GOBP_ENDOCARDIAL_CUSHION_DEVELOPMENT	1.0	0.0	53	0
570	GOBP_ATRIOVENTRICULAR_VALVE_FORMATION	1.0	0.0	8	0
569	GOBP_HEART_VALVE_FORMATION	1.0	0.0	15	0
568	GOBP_TRICUSPID_VALVE_MORPHOGENESIS	1.0	0.0	5	0
567	GOBP_PULMONARY_VALVE_MORPHOGENESIS	1.0	0.0	19	0
566	GOBP_AORTIC_VALVE_MORPHOGENESIS	1.0	0.0	38	0
565	GOBP_HEART_VALVE_MORPHOGENESIS	1.0	0.0	58	0
564	GOBP_PULMONARY_VALVE_DEVELOPMENT	1.0	0.0	23	0
575	GOBP_CARDIAC_CHAMBER_MORPHOGENESIS	1.0	0.0	121	0
451	GOBP_POSITIVE_REGULATION_OF_DENDRITIC_CELL_CYTOKINE_PRODUCTION	1.0	0.0	12	0
526	GOBP_RESPIRATORY_SYSTEM_PROCESS	1.0	0.0	34	0
520	GOBP_SKELETAL_MUSCLE_CONTRACTION	1.0	0.0	41	0
486	GOBP_REGULATION_OF_RESPONSE_TO_TUMOR_CELL	1.0	0.0	20	0
482	GOBP_POSITIVE_REGULATION_OF_TYPE_2_IMMUNE_RESPONSE	1.0	0.0	18	0
481	GOBP_NEGATIVE_REGULATION_OF_TYPE_2_IMMUNE_RESPONSE	1.0	0.0	14	0
480	GOBP_REGULATION_OF_TYPE_2_IMMUNE_RESPONSE	1.0	0.0	33	0
479	GOBP_POSITIVE_REGULATION_OF_T_HELPER_1_TYPE_IMMUNE_RESPONSE	1.0	0.0	18	0
478	GOBP_NEGATIVE_REGULATION_OF_T_HELPER_1_TYPE_IMMUNE_RESPONSE	1.0	0.0	7	0
477	GOBP_REGULATION_OF_T_HELPER_1_TYPE_IMMUNE_RESPONSE	1.0	0.0	30	0
476	GOBP_POSITIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE	1.0	0.0	118	0
475	GOBP_NEGATIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE	1.0	0.0	61	0
474	GOBP_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE	1.0	0.0	194	0
473	GOBP_POSITIVE_REGULATION_OF_ANTIBACTERIAL_PEPTIDE_PRODUCTION	1.0	0.0	5	0
487	GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_TUMOR_CELL	1.0	0.0	5	0
470	GOBP_REGULATION_OF_ANTIBACTERIAL_PEPTIDE_PRODUCTION	1.0	0.0	7	0
468	GOBP_ANTIBACTERIAL_PEPTIDE_PRODUCTION	1.0	0.0	9	0
467	GOBP_ANTIMICROBIAL_PEPTIDE_PRODUCTION	1.0	0.0	11	0
466	GOBP_FC_RECEPTOR_MEDIATED_INHIBITORY_SIGNALING_PATHWAY	1.0	0.0	5	0
464	GOBP_IMMUNE_RESPONSE_INHIBITING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY	1.0	0.0	9	0
463	GOBP_IMMUNE_RESPONSE_INHIBITING_SIGNAL_TRANSDUCTION	1.0	0.0	11	0
461	GOBP_POSITIVE_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION	1.0	0.0	57	0
460	GOBP_NEGATIVE_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION	1.0	0.0	50	0
459	GOBP_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION	1.0	0.0	118	0
458	GOBP_POSITIVE_REGULATION_OF_ANTIMICROBIAL_HUMORAL_RESPONSE	1.0	0.0	7	0
457	GOBP_REGULATION_OF_ANTIMICROBIAL_HUMORAL_RESPONSE	1.0	0.0	11	0
454	GOBP_MYD88_DEPENDENT_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	1.0	0.0	19	0
469	GOBP_REGULATION_OF_ANTIMICROBIAL_PEPTIDE_PRODUCTION	1.0	0.0	9	0
521	GOBP_VOLUNTARY_SKELETAL_MUSCLE_CONTRACTION	1.0	0.0	4	0
488	GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_TUMOR_CELL	1.0	0.0	13	0
490	GOBP_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNE_RESPONSE_TO_TUMOR_CELL	1.0	0.0	5	0
517	GOBP_TRNA_THREONYLCARBAMOYLADENOSINE_MODIFICATION	1.0	0.0	4	0
516	GOBP_SYNOVIOCYTE_PROLIFERATION	1.0	0.0	3	0
515	GOBP_DESMOSOME_ORGANIZATION	1.0	0.0	9	0
514	GOBP_LIPID_HYDROXYLATION	1.0	0.0	7	0
512	GOBP_POSITIVE_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN	1.0	0.0	7	0
511	GOBP_NEGATIVE_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN	1.0	0.0	11	0
510	GOBP_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN	1.0	0.0	18	0
509	GOBP_POSITIVE_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE	1.0	0.0	20	0
508	GOBP_NEGATIVE_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE	1.0	0.0	17	0
507	GOBP_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE	1.0	0.0	44	0
506	GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_ANERGY	1.0	0.0	5	0
489	GOBP_REGULATION_OF_T_CELL_MEDIATED_IMMUNE_RESPONSE_TO_TUMOR_CELL	1.0	0.0	8	0
505	GOBP_NEGATIVE_REGULATION_OF_B_CELL_APOPTOTIC_PROCESS	1.0	0.0	15	0
503	GOBP_POSITIVE_REGULATION_OF_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY	1.0	0.0	20	0
502	GOBP_NEGATIVE_REGULATION_OF_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY	1.0	0.0	12	0
501	GOBP_REGULATION_OF_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY	1.0	0.0	58	0
500	GOBP_POSITIVE_REGULATION_OF_HYPERSENSITIVITY	1.0	0.0	6	0
499	GOBP_REGULATION_OF_HYPERSENSITIVITY	1.0	0.0	9	0
498	GOBP_POSITIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	1.0	0.0	8	0
497	GOBP_NEGATIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	1.0	0.0	4	0
496	GOBP_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	1.0	0.0	14	0
495	GOBP_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	1.0	0.0	12	0
492	GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNE_RESPONSE_TO_TUMOR_CELL	1.0	0.0	6	0
491	GOBP_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNE_RESPONSE_TO_TUMOR_CELL	1.0	0.0	9	0
504	GOBP_REGULATION_OF_B_CELL_APOPTOTIC_PROCESS	1.0	0.0	20	0
588	GOBP_GROWTH_INVOLVED_IN_HEART_MORPHOGENESIS	1.0	0.0	4	0
318	GOBP_T_CELL_PROLIFERATION_INVOLVED_IN_IMMUNE_RESPONSE	1.0	0.0	5	0
316	GOBP_T_CELL_DIFFERENTIATION_INVOLVED_IN_IMMUNE_RESPONSE	1.0	0.0	79	0
105	GOBP_RNA_METHYLATION	1.0	0.0	79	0
100	GOBP_CARTILAGE_CONDENSATION	1.0	0.0	19	0
98	GOBP_GUANINE_NUCLEOTIDE_TRANSPORT	1.0	0.0	8	0
97	GOBP_FORMATION_OF_EXTRACHROMOSOMAL_CIRCULAR_DNA	1.0	0.0	15	0
96	GOBP_RNA_POLYMERASE_I_PREINITIATION_COMPLEX_ASSEMBLY	1.0	0.0	9	0
94	GOBP_TRANSCRIPTION_DEPENDENT_TETHERING_OF_RNA_POLYMERASE_II_GENE_DNA_AT_NUCLEAR_PERIPHERY	1.0	0.0	7	0
93	GOBP_RRNA_5_END_PROCESSING	1.0	0.0	5	0
92	GOBP_RNA_5_END_PROCESSING	1.0	0.0	22	0
91	GOBP_MITOCHONDRIAL_RNA_3_END_PROCESSING	1.0	0.0	5	0
90	GOBP_MITOCHONDRIAL_RNA_PROCESSING	1.0	0.0	18	0
89	GOBP_REGULATION_OF_MITOCHONDRIAL_RNA_CATABOLIC_PROCESS	1.0	0.0	5	0
106	GOBP_PSEUDOURIDINE_SYNTHESIS	1.0	0.0	17	0
87	GOBP_MITOCHONDRIAL_RNA_CATABOLIC_PROCESS	1.0	0.0	6	0
82	GOBP_REGULATION_OF_GLUTAMINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS	1.0	0.0	7	0
81	GOBP_SISTER_CHROMATID_SEGREGATION	1.0	0.0	239	0
80	GOBP_DNA_CATABOLIC_PROCESS_EXONUCLEOLYTIC	1.0	0.0	5	0
79	GOBP_DNA_CATABOLIC_PROCESS_ENDONUCLEOLYTIC	1.0	0.0	7	0
78	GOBP_DNA_SYNTHESIS_INVOLVED_IN_DNA_REPAIR	1.0	0.0	37	0
77	GOBP_DNA_DOUBLE_STRAND_BREAK_PROCESSING	1.0	0.0	20	0
76	GOBP_DOUBLE_STRAND_BREAK_REPAIR_VIA_BREAK_INDUCED_REPLICATION	1.0	0.0	12	0
73	GOBP_TELOMERE_MAINTENANCE_VIA_RECOMBINATION	1.0	0.0	14	0
72	GOBP_RESOLUTION_OF_MEIOTIC_RECOMBINATION_INTERMEDIATES	1.0	0.0	14	0
71	GOBP_EMBRYONIC_AXIS_SPECIFICATION	1.0	0.0	35	0
70	GOBP_BOX_C_D_SNORNP_ASSEMBLY	1.0	0.0	8	0
86	GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS	1.0	0.0	117	0
69	GOBP_SMALL_NUCLEOLAR_RIBONUCLEOPROTEIN_COMPLEX_ASSEMBLY	1.0	0.0	10	0
108	GOBP_OVARIAN_FOLLICLE_DEVELOPMENT	1.0	0.0	57	0
110	GOBP_ANTRAL_OVARIAN_FOLLICLE_GROWTH	1.0	0.0	11	0
143	GOBP_FORMATION_OF_TRANSLATION_PREINITIATION_COMPLEX	1.0	0.0	8	0
142	GOBP_ENDODERMAL_CELL_FATE_SPECIFICATION	1.0	0.0	8	0
141	GOBP_ENDODERMAL_CELL_FATE_COMMITMENT	1.0	0.0	15	0
140	GOBP_MESODERMAL_CELL_FATE_COMMITMENT	1.0	0.0	18	0
139	GOBP_CELL_FATE_DETERMINATION	1.0	0.0	44	0
138	GOBP_CELL_FATE_SPECIFICATION	1.0	0.0	107	0
137	GOBP_ENDODERM_FORMATION	1.0	0.0	56	0
136	GOBP_FORMATION_OF_PRIMARY_GERM_LAYER	1.0	0.0	119	0
135	GOBP_GASTRULATION_WITH_MOUTH_FORMING_SECOND	1.0	0.0	25	0
133	GOBP_GASTRIC_ACID_SECRETION	1.0	0.0	18	0
132	GOBP_HISTAMINE_METABOLIC_PROCESS	1.0	0.0	6	0
109	GOBP_OVULATION_FROM_OVARIAN_FOLLICLE	1.0	0.0	9	0
131	GOBP_TRNA_5_LEADER_REMOVAL	1.0	0.0	12	0
126	GOBP_FEVER_GENERATION	1.0	0.0	11	0
123	GOBP_UROGENITAL_SYSTEM_DEVELOPMENT	1.0	0.0	66	0
122	GOBP_OSTEOBLAST_DIFFERENTIATION	1.0	0.0	217	0
120	GOBP_GANGLIOSIDE_BIOSYNTHETIC_PROCESS	1.0	0.0	17	0
119	GOBP_GANGLIOSIDE_METABOLIC_PROCESS	1.0	0.0	27	0
118	GOBP_VASCULOGENESIS	1.0	0.0	81	0
117	GOBP_BRANCHING_INVOLVED_IN_BLOOD_VESSEL_MORPHOGENESIS	1.0	0.0	34	0
116	GOBP_RESPONSE_TO_PROTOZOAN	1.0	0.0	28	0
115	GOBP_FATTY_ACID_ALPHA_OXIDATION	1.0	0.0	8	0
112	GOBP_LUTEOLYSIS	1.0	0.0	7	0
111	GOBP_LUTEINIZATION	1.0	0.0	12	0
128	GOBP_ACROSOME_ASSEMBLY	1.0	0.0	22	0
144	GOBP_FORMATION_OF_CYTOPLASMIC_TRANSLATION_INITIATION_COMPLEX	1.0	0.0	16	0
68	GOBP_ENDONUCLEOLYTIC_CLEAVAGE_IN_5_ETS_OF_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA	1.0	0.0	8	0
66	GOBP_MATURATION_OF_LSU_RRNA	1.0	0.0	22	0
32	GOBP_ALLANTOIN_METABOLIC_PROCESS	1.0	0.0	9	0
